"participant","group","trial_no","time","recalled","word","recall_acc","recall_rt","study_pos","test_pos","image","item_type","id"
"5ea03c73d219f50266b79ae4","older",15,3,"FAMILY","FAMILY",TRUE,3.802365,2,3,"scissors","match",1247
"5ea03c73d219f50266b79ae4","older",15,4,"MOMENT","MOMENT",TRUE,3.089025,3,4,"mushroom","mis-match",1247
"5ea03c73d219f50266b79ae4","older",16,1,"LO","LOTS",FALSE,9.988,3,1,"cathedral","mis-match",1248
"5ea03c73d219f50266b79ae4","older",16,2,"HOUSE","PHOTO",FALSE,8.86877,1,2,"candle","old-new",1248
"5ea03c73d219f50266b79ae4","older",16,3,"SYSTEM","SYSTEM",TRUE,8.94493,2,3,"ring","match",1248
"5ea03c73d219f50266b79ae4","older",16,4,"HOUSE","HOUSE",TRUE,3.359585,0,4,"mirror","new-new",1248
"5ea04f7cbe679a07850012ce","older",1,1,"TEAM","TEAR",FALSE,9.994375,2,1,"pear","new-new",1329
"5ea04f7cbe679a07850012ce","older",1,2,"AREA","AREA",TRUE,9.99698,0,2,"aeroplane","mis-match",1329
"5ea04f7cbe679a07850012ce","older",1,3,"WOMEN","WOMEN",TRUE,9.99567,1,3,"salt","match",1329
"5ea04f7cbe679a07850012ce","older",1,4,"THING","THING",TRUE,9.996045,3,4,"crown","old-new",1329
"5ea04f7cbe679a07850012ce","older",2,1,"FLIGHT","FLIGHT",TRUE,9.99447,3,1,"bolt","new-new",1330
"5ea04f7cbe679a07850012ce","older",2,2,"?","SALE",FALSE,9.995965,1,2,"megaphone","new-new",1330
"5ea04f7cbe679a07850012ce","older",2,3,"DIRT","DIRT",TRUE,9.995415,2,3,"scissors","new-new",1330
"5ea04f7cbe679a07850012ce","older",2,4,"CANDY","CANDY",TRUE,9.99644,0,4,"taxi","new-new",1330
"5ea04f7cbe679a07850012ce","older",3,1,"DA","DANGER",FALSE,9.99439,1,1,"tray","new-new",1331
"5ea04f7cbe679a07850012ce","older",3,2,"JUNGLE","JUNGLE",TRUE,9.99708,3,2,"cherry","new-new",1331
"5ea04f7cbe679a07850012ce","older",3,3,"FOOD","FOOD",TRUE,9.995365,2,3,"watch","new-new",1331
"5ea04f7cbe679a07850012ce","older",3,4,"DECANT","RECORD",FALSE,9.99659,0,4,"runner","new-new",1331
"5ea04f7cbe679a07850012ce","older",4,1,"VALLEY","VALLEY",TRUE,9.99662,1,1,"bench","new-new",1332
"5ea04f7cbe679a07850012ce","older",4,2,"LINT","LOTS",FALSE,9.994915,0,2,"stool","new-new",1332
"5ea04f7cbe679a07850012ce","older",4,3,"IDEA","IDEAS",FALSE,9.995275,2,3,"mirror","new-new",1332
"5ea04f7cbe679a07850012ce","older",4,4,"BETTER","LETTER",FALSE,9.99609,3,4,"coin","new-new",1332
"5ea04f7cbe679a07850012ce","older",5,1,"PRINCE","PRINCE",TRUE,9.994845,3,1,"perfume","old-new",1333
"5ea04f7cbe679a07850012ce","older",5,2,"ROMAN","RIVER",FALSE,9.996725,1,2,"sun","mis-match",1333
"5ea04f7cbe679a07850012ce","older",5,3,"LIFES","LIFE",FALSE,9.99589,0,3,"carrot","match",1333
"5ea04f7cbe679a07850012ce","older",5,4,"SAKE","SAKE",TRUE,9.99689,2,4,"spoon","new-new",1333
"5ea04f7cbe679a07850012ce","older",6,1,"SYSTEM","SYSTEM",TRUE,9.992195,1,1,"basket","mis-match",1334
"5ea04f7cbe679a07850012ce","older",6,2,"ADVICE","ADVICE",TRUE,9.99698,3,2,"razor","old-new",1334
"5ea04f7cbe679a07850012ce","older",6,3,"PHOTO","PHOTO",TRUE,9.996145,2,3,"dart","new-new",1334
"5ea04f7cbe679a07850012ce","older",6,4,"DOZEN","DOZEN",TRUE,9.996015,0,4,"cart","match",1334
"5ea04f7cbe679a07850012ce","older",7,1,"SERIES","SERIES",TRUE,9.99479,3,1,"rug","match",1335
"5ea04f7cbe679a07850012ce","older",7,2,"BATH","BATH",TRUE,9.995375,0,2,"anchor","old-new",1335
"5ea04f7cbe679a07850012ce","older",7,3,"NIGHT","NIGHT",TRUE,9.996875,1,3,"tyre","mis-match",1335
"5ea04f7cbe679a07850012ce","older",7,4,"DEMON","DEMON",TRUE,9.99311,2,4,"pawn","new-new",1335
"5ea04f7cbe679a07850012ce","older",8,1,"SHEET","FEET",FALSE,9.9957,1,1,"kettle","new-new",1336
"5ea04f7cbe679a07850012ce","older",8,2,"SHIRT","SHOTS",FALSE,9.99528,0,2,"backpack","new-new",1336
"5ea04f7cbe679a07850012ce","older",8,3,"ARTIST","ARTIST",TRUE,9.996375,3,3,"frame","new-new",1336
"5ea04f7cbe679a07850012ce","older",8,4,"DEATH","DEATH",TRUE,9.99544,2,4,"gorilla","new-new",1336
"5ea04f7cbe679a07850012ce","older",9,1,"NATION","NATION",TRUE,9.995125,2,1,"planet","new-new",1337
"5ea04f7cbe679a07850012ce","older",9,2,"PLUS","GLASS",FALSE,9.99628,3,2,"tractor","new-new",1337
"5ea04f7cbe679a07850012ce","older",9,3,"YARD","YARD",TRUE,9.996045,1,3,"goose","new-new",1337
"5ea04f7cbe679a07850012ce","older",9,4,"BOYS","BOYS",TRUE,9.995665,0,4,"daisy","new-new",1337
"5ea04f7cbe679a07850012ce","older",10,1,"ESTATE","ESTATE",TRUE,9.996555,1,1,"diamond","new-new",1338
"5ea04f7cbe679a07850012ce","older",10,2,"FAMILY","FAMILY",TRUE,9.998505,3,2,"dice","match",1338
"5ea04f7cbe679a07850012ce","older",10,3,"COPS","COPS",TRUE,9.99714,0,3,"hanger","old-new",1338
"5ea04f7cbe679a07850012ce","older",10,4,"ROOF","ROOF",TRUE,9.99597,2,4,"suitcase","mis-match",1338
"5ea04f7cbe679a07850012ce","older",11,1,"WEAPON","WEAPON",TRUE,9.994545,0,1,"wheel","mis-match",1339
"5ea04f7cbe679a07850012ce","older",11,2,"MILLER","MILLER",TRUE,9.99588,1,2,"cap","old-new",1339
"5ea04f7cbe679a07850012ce","older",11,3,"PINK","BODY",FALSE,9.995085,3,3,"pencil","new-new",1339
"5ea04f7cbe679a07850012ce","older",11,4,"PENNY","PENNY",TRUE,9.997025,2,4,"monkey","match",1339
"5ea04f7cbe679a07850012ce","older",12,1,"PILLS","PILLS",TRUE,9.994255,1,1,"sunflower","old-new",1340
"5ea04f7cbe679a07850012ce","older",12,2,"POLICY","POLICY",TRUE,9.99452,3,2,"candle","mis-match",1340
"5ea04f7cbe679a07850012ce","older",12,3,"MONTH","MONTH",TRUE,9.996,2,3,"calendar","new-new",1340
"5ea04f7cbe679a07850012ce","older",12,4,"CASINO","CASINO",TRUE,9.99624,0,4,"motorbike","match",1340
"5ea04f7cbe679a07850012ce","older",13,1,"HOTAL","HOTEL",FALSE,9.99435,1,1,"pepper","new-new",1341
"5ea04f7cbe679a07850012ce","older",13,2,"AGENT","AGENT",TRUE,9.99566,0,2,"balcony","new-new",1341
"5ea04f7cbe679a07850012ce","older",13,3,"BEAUTY","BEAUTY",TRUE,9.996755,3,3,"peg","new-new",1341
"5ea04f7cbe679a07850012ce","older",13,4,"CLOCK","CLOCK",TRUE,9.997845,2,4,"helmet","new-new",1341
"5ea04f7cbe679a07850012ce","older",14,1,"HONEY","APPLE",FALSE,9.99576,3,1,"windmill","mis-match",1342
"5ea04f7cbe679a07850012ce","older",14,2,"DUDE","DUDE",TRUE,9.99613,0,2,"skateboard","old-new",1342
"5ea04f7cbe679a07850012ce","older",14,3,"MOMENT","HONEY",FALSE,9.996025,1,3,"wheelbarrow","new-new",1342
"5ea04f7cbe679a07850012ce","older",14,4,"APPLE","MOMENT",FALSE,9.995625,2,4,"stamp","match",1342
"5ea04f7cbe679a07850012ce","older",15,1,"HOUSE","HOUSE",TRUE,9.99604,2,1,"microphone","mis-match",1343
"5ea04f7cbe679a07850012ce","older",15,2,"TOILET","TOILET",TRUE,65.873495,0,2,"mushroom","old-new",1343
"5ea04f7cbe679a07850012ce","older",15,3,"?","FLESH",FALSE,0.0018,3,3,"shovel","new-new",1343
"5ea04f7cbe679a07850012ce","older",15,4,"?","WRITER",FALSE,0.004545,1,4,"cathedral","match",1343
"5ea04f7cbe679a07850012ce","older",16,1,"MITE","MILE",FALSE,9.9967,1,1,"map","match",1344
"5ea04f7cbe679a07850012ce","older",16,2,"BET","BELT",FALSE,9.995115,2,2,"boot","old-new",1344
"5ea04f7cbe679a07850012ce","older",16,3,"STYLE","STYLE",TRUE,9.995925,3,3,"telephone","mis-match",1344
"5ea04f7cbe679a07850012ce","older",16,4,"SPIRIT","SPIRIT",TRUE,9.995925,0,4,"ring","new-new",1344
"5ea0631f1b0f64012fefc637","older",1,1,"SPRITE","SPIRIT",FALSE,6.244,0,1,"ring","new-new",977
"5ea0631f1b0f64012fefc637","older",1,2,"STYLE","STYLE",TRUE,3.851,3,2,"telephone","mis-match",977
"5ea0631f1b0f64012fefc637","older",1,3,"BELT","BELT",TRUE,2.865,2,3,"boot","old-new",977
"5ea0631f1b0f64012fefc637","older",1,4,"MILE","MILE",TRUE,3.619,1,4,"map","match",977
"5ea0631f1b0f64012fefc637","older",2,1,"LIFE","LIFE",TRUE,2.471,0,1,"carrot","match",978
"5ea0631f1b0f64012fefc637","older",2,2,"RIVER","RIVER",TRUE,2.428,1,2,"sun","mis-match",978
"5ea0631f1b0f64012fefc637","older",2,3,"?","PRINCE",FALSE,10.058,3,3,"perfume","old-new",978
"5ea0631f1b0f64012fefc637","older",2,4,"SAKE","SAKE",TRUE,3.216,2,4,"spoon","new-new",978
"5ea0631f1b0f64012fefc637","older",3,1,"AGENT","AGENT",TRUE,2.65,0,1,"balcony","new-new",979
"5ea0631f1b0f64012fefc637","older",3,2,"BEAUTY","BEAUTY",TRUE,4.05,3,2,"peg","new-new",979
"5ea0631f1b0f64012fefc637","older",3,3,"HOTEL","HOTEL",TRUE,2.824,1,3,"pepper","new-new",979
"5ea0631f1b0f64012fefc637","older",3,4,"CLOCK","CLOCK",TRUE,2.236,2,4,"helmet","new-new",979
"5ea0631f1b0f64012fefc637","older",4,1,"PILLS","PILLS",TRUE,6.009,1,1,"sunflower","old-new",980
"5ea0631f1b0f64012fefc637","older",4,2,"MONTH","POLICY",FALSE,3.913,3,2,"candle","mis-match",980
"5ea0631f1b0f64012fefc637","older",4,3,"MONH","MONTH",FALSE,2.542,2,3,"calendar","new-new",980
"5ea0631f1b0f64012fefc637","older",4,4,"CASINO","CASINO",TRUE,2.799,0,4,"motorbike","match",980
"5ea0631f1b0f64012fefc637","older",5,1,"BATH","BATH",TRUE,3.849,0,1,"anchor","old-new",981
"5ea0631f1b0f64012fefc637","older",5,2,"SERIES","SERIES",TRUE,2.086,3,2,"rug","match",981
"5ea0631f1b0f64012fefc637","older",5,3,"NIGHT","NIGHT",TRUE,2.91,1,3,"tyre","mis-match",981
"5ea0631f1b0f64012fefc637","older",5,4,"DEMON","DEMON",TRUE,3.319,2,4,"pawn","new-new",981
"5ea0631f1b0f64012fefc637","older",6,1,"COPS","COPS",TRUE,6.358,0,1,"hanger","old-new",982
"5ea0631f1b0f64012fefc637","older",6,2,"ROOF","ROOF",TRUE,4.365,2,2,"suitcase","mis-match",982
"5ea0631f1b0f64012fefc637","older",6,3,"ESTATE","ESTATE",TRUE,4.602,1,3,"diamond","new-new",982
"5ea0631f1b0f64012fefc637","older",6,4,"FAMILY","FAMILY",TRUE,2.409,3,4,"dice","match",982
"5ea0631f1b0f64012fefc637","older",7,1,"LETTER","LETTER",TRUE,4.986,3,1,"coin","new-new",983
"5ea0631f1b0f64012fefc637","older",7,2,"LOTS","IDEAS",FALSE,3.153,2,2,"mirror","new-new",983
"5ea0631f1b0f64012fefc637","older",7,3,"LOTS","LOTS",TRUE,7.648,0,3,"stool","new-new",983
"5ea0631f1b0f64012fefc637","older",7,4,"LOTS","VALLEY",FALSE,4.602,1,4,"bench","new-new",983
"5ea0631f1b0f64012fefc637","older",8,1,"DOZEN","ADVICE",FALSE,3.76,3,1,"razor","old-new",984
"5ea0631f1b0f64012fefc637","older",8,2,"SYSTEM","SYSTEM",TRUE,6.565,1,2,"basket","mis-match",984
"5ea0631f1b0f64012fefc637","older",8,3,"DOZEN","DOZEN",TRUE,6.341,0,3,"cart","match",984
"5ea0631f1b0f64012fefc637","older",8,4,"ADVICE","PHOTO",FALSE,4.598,2,4,"dart","new-new",984
"5ea0631f1b0f64012fefc637","older",9,1,"HOUSE","HOUSE",TRUE,4.222,2,1,"microphone","mis-match",985
"5ea0631f1b0f64012fefc637","older",9,2,"TOILET","WRITER",FALSE,4.092,1,2,"cathedral","match",985
"5ea0631f1b0f64012fefc637","older",9,3,"HOUSE","TOILET",FALSE,5.435,0,3,"mushroom","old-new",985
"5ea0631f1b0f64012fefc637","older",9,4,"FLESH","FLESH",TRUE,2.559,3,4,"shovel","new-new",985
"5ea0631f1b0f64012fefc637","older",10,1,"YARD","YARD",TRUE,3.794,1,1,"goose","new-new",986
"5ea0631f1b0f64012fefc637","older",10,2,"BOYS","GLASS",FALSE,5.651,3,2,"tractor","new-new",986
"5ea0631f1b0f64012fefc637","older",10,3,"BOYS","BOYS",TRUE,6.803,0,3,"daisy","new-new",986
"5ea0631f1b0f64012fefc637","older",10,4,"NATION","NATION",TRUE,3.627,2,4,"planet","new-new",986
"5ea0631f1b0f64012fefc637","older",11,1,"WOMEN","THING",FALSE,6.872,3,1,"crown","old-new",987
"5ea0631f1b0f64012fefc637","older",11,2,"AREA","AREA",TRUE,2.9,0,2,"aeroplane","mis-match",987
"5ea0631f1b0f64012fefc637","older",11,3,"WOMEN","TEAR",FALSE,2.85,2,3,"pear","new-new",987
"5ea0631f1b0f64012fefc637","older",11,4,"TEAR","WOMEN",FALSE,2.775,1,4,"salt","match",987
"5ea0631f1b0f64012fefc637","older",12,1,"HOME","HONEY",FALSE,5.373,1,1,"wheelbarrow","new-new",988
"5ea0631f1b0f64012fefc637","older",12,2,"DUDE","DUDE",TRUE,3.969,0,2,"skateboard","old-new",988
"5ea0631f1b0f64012fefc637","older",12,3,"APPLE","APPLE",TRUE,3.479,3,3,"windmill","mis-match",988
"5ea0631f1b0f64012fefc637","older",12,4,"MOMENT","MOMENT",TRUE,6.378,2,4,"stamp","match",988
"5ea0631f1b0f64012fefc637","older",13,1,"FOOD","FOOD",TRUE,4.24,2,1,"watch","new-new",989
"5ea0631f1b0f64012fefc637","older",13,2,"RECORD","RECORD",TRUE,3.17,0,2,"runner","new-new",989
"5ea0631f1b0f64012fefc637","older",13,3,"JUNGLE","JUNGLE",TRUE,3.215,3,3,"cherry","new-new",989
"5ea0631f1b0f64012fefc637","older",13,4,"DANGER","DANGER",TRUE,8.741,1,4,"tray","new-new",989
"5ea0631f1b0f64012fefc637","older",14,1,"FEET","FEET",TRUE,3.608,1,1,"kettle","new-new",990
"5ea0631f1b0f64012fefc637","older",14,2,"ARTIST","ARTIST",TRUE,4.435,3,2,"frame","new-new",990
"5ea0631f1b0f64012fefc637","older",14,3,"SHOTS","SHOTS",TRUE,6.717,0,3,"backpack","new-new",990
"5ea0631f1b0f64012fefc637","older",14,4,"DEATH","DEATH",TRUE,4.838,2,4,"gorilla","new-new",990
"5ea0631f1b0f64012fefc637","older",15,1,"DIRT","DIRT",TRUE,4.414,2,1,"scissors","new-new",991
"5ea0631f1b0f64012fefc637","older",15,2,"FLIGHT","FLIGHT",TRUE,4.085,3,2,"bolt","new-new",991
"5ea0631f1b0f64012fefc637","older",15,3,"CANDY","CANDY",TRUE,3.887,0,3,"taxi","new-new",991
"5ea0631f1b0f64012fefc637","older",15,4,"SALE","SALE",TRUE,2.937,1,4,"megaphone","new-new",991
"5ea0631f1b0f64012fefc637","older",16,1,"PENNY","PENNY",TRUE,3.672,2,1,"monkey","match",992
"5ea0631f1b0f64012fefc637","older",16,2,"BODY","BODY",TRUE,3.42,3,2,"pencil","new-new",992
"5ea0631f1b0f64012fefc637","older",16,3,"WEAPON","WEAPON",TRUE,4.776,0,3,"wheel","mis-match",992
"5ea0631f1b0f64012fefc637","older",16,4,"MILLER","MILLER",TRUE,2.876,1,4,"cap","old-new",992
"5ea0ba0cee700f0afc83e4a1","older",1,1,"SER","SALE",FALSE,9.994,1,1,"diamond","new-new",1441
"5ea0ba0cee700f0afc83e4a1","older",1,2,"SALE","MILLER",FALSE,7.782,3,2,"bolt","new-new",1441
"5ea0ba0cee700f0afc83e4a1","older",1,3,"AGENT","AGENT",TRUE,4.482,2,3,"goose","new-new",1441
"5ea0ba0cee700f0afc83e4a1","older",1,4,"?","SERIES",FALSE,8.548,0,4,"tyre","new-new",1441
"5ea0ba0cee700f0afc83e4a1","older",2,1,"AREA","DEMON",FALSE,4.962,1,1,"telephone","mis-match",1442
"5ea0ba0cee700f0afc83e4a1","older",2,2,"?","ADVICE",FALSE,1.716,0,2,"megaphone","new-new",1442
"5ea0ba0cee700f0afc83e4a1","older",2,3,"SERIES","SAKE",FALSE,6.364,3,3,"motorbike","old-new",1442
"5ea0ba0cee700f0afc83e4a1","older",2,4,"?","AREA",FALSE,2.822,2,4,"shovel","match",1442
"5ea0ba0cee700f0afc83e4a1","older",3,1,"WOMEN","WOMEN",TRUE,4.046,3,1,"microphone","old-new",1443
"5ea0ba0cee700f0afc83e4a1","older",3,2,"?","WRITER",FALSE,9.332,0,2,"cap","mis-match",1443
"5ea0ba0cee700f0afc83e4a1","older",3,3,"KIND","KIND",TRUE,2.55,1,3,"candle","match",1443
"5ea0ba0cee700f0afc83e4a1","older",3,4,"SPEECH","WEAPON",FALSE,9.998,2,4,"cherry","new-new",1443
"5ea0ba0cee700f0afc83e4a1","older",4,1,"?","DIRT",FALSE,4.494,1,1,"scissors","old-new",1444
"5ea0ba0cee700f0afc83e4a1","older",4,2,"MILE","MILE",TRUE,4.349,3,2,"taxi","new-new",1444
"5ea0ba0cee700f0afc83e4a1","older",4,3,"SPEECH","SPEECH",TRUE,4.948,2,3,"carrot","mis-match",1444
"5ea0ba0cee700f0afc83e4a1","older",4,4,"YARD","YARD",TRUE,3.332,0,4,"monkey","match",1444
"5ea0ba0cee700f0afc83e4a1","older",5,1,"CLIENT","FEET",FALSE,3.263,2,1,"runner","new-new",1445
"5ea0ba0cee700f0afc83e4a1","older",5,2,"CANDY","CLIENT",FALSE,6.783,3,2,"watch","new-new",1445
"5ea0ba0cee700f0afc83e4a1","older",5,3,"FLIGHT","CANDY",FALSE,5.781,1,3,"tractor","new-new",1445
"5ea0ba0cee700f0afc83e4a1","older",5,4,"FLIGHT","FLIGHT",TRUE,3.765,0,4,"wheel","new-new",1445
"5ea0ba0cee700f0afc83e4a1","older",6,1,"MOMENT","MOMENT",TRUE,6.513,1,1,"boot","old-new",1446
"5ea0ba0cee700f0afc83e4a1","older",6,2,"IDEAS","IDEAS",TRUE,5.698,3,2,"coin","mis-match",1446
"5ea0ba0cee700f0afc83e4a1","older",6,3,"ROOF","ROOF",TRUE,2.816,2,3,"rug","match",1446
"5ea0ba0cee700f0afc83e4a1","older",6,4,"APPLE","APPLE",TRUE,3.382,0,4,"dice","new-new",1446
"5ea0ba0cee700f0afc83e4a1","older",7,1,"DANGER","DANGER",TRUE,4.579,0,1,"crown","new-new",1447
"5ea0ba0cee700f0afc83e4a1","older",7,2,"GODS","FRIEND",FALSE,3.984,3,2,"balcony","new-new",1447
"5ea0ba0cee700f0afc83e4a1","older",7,3,"?","VALLEY",FALSE,1.332,1,3,"basket","new-new",1447
"5ea0ba0cee700f0afc83e4a1","older",7,4,"GODS","GODS",TRUE,4.531,2,4,"perfume","new-new",1447
"5ea0ba0cee700f0afc83e4a1","older",8,1,"TEAR","TEAR",TRUE,3.714,2,1,"hanger","old-new",1448
"5ea0ba0cee700f0afc83e4a1","older",8,2,"LETTER","ARTIST",FALSE,3.682,1,2,"calendar","mis-match",1448
"5ea0ba0cee700f0afc83e4a1","older",8,3,"?","SYSTEM",FALSE,3.449,0,3,"sun","new-new",1448
"5ea0ba0cee700f0afc83e4a1","older",8,4,"GODS","LETTER",FALSE,9.271,3,4,"mirror","match",1448
"5ea0ba0cee700f0afc83e4a1","older",9,1,"THING","THING",TRUE,6.481,0,1,"frame","old-new",1449
"5ea0ba0cee700f0afc83e4a1","older",9,2,"HOUSE","HOUSE",TRUE,3.682,2,2,"mushroom","match",1449
"5ea0ba0cee700f0afc83e4a1","older",9,3,"FOOD","FOOD",TRUE,3.748,1,3,"dart","new-new",1449
"5ea0ba0cee700f0afc83e4a1","older",9,4,"?","PRINCE",FALSE,3.015,3,4,"peg","mis-match",1449
"5ea0ba0cee700f0afc83e4a1","older",10,1,"LEADER","LEADER",TRUE,9.997,0,1,"sunflower","new-new",1450
"5ea0ba0cee700f0afc83e4a1","older",10,2,"?","SHOTS",FALSE,0.3,2,2,"cart","new-new",1450
"5ea0ba0cee700f0afc83e4a1","older",10,3,"DEATH","DEATH",TRUE,4.415,1,3,"aeroplane","new-new",1450
"5ea0ba0cee700f0afc83e4a1","older",10,4,"?","LIFE",FALSE,4.835,3,4,"pawn","new-new",1450
"5ea0ba0cee700f0afc83e4a1","older",11,1,"?","FLESH",FALSE,2.397,1,1,"windmill","new-new",1451
"5ea0ba0cee700f0afc83e4a1","older",11,2,"LOTS","LOTS",TRUE,6.448,3,2,"backpack","new-new",1451
"5ea0ba0cee700f0afc83e4a1","older",11,3,"FLESH","CARS",FALSE,4.065,2,3,"tray","new-new",1451
"5ea0ba0cee700f0afc83e4a1","older",11,4,"DOZEN","DOZEN",TRUE,6.649,0,4,"gorilla","new-new",1451
"5ea0ba0cee700f0afc83e4a1","older",12,1,"PENNY","PENNY",TRUE,5.031,1,1,"stool","new-new",1452
"5ea0ba0cee700f0afc83e4a1","older",12,2,"BODY","TOILET",FALSE,5.065,2,2,"anchor","mis-match",1452
"5ea0ba0cee700f0afc83e4a1","older",12,3,"NATION","NATION",TRUE,2.899,3,3,"stamp","match",1452
"5ea0ba0cee700f0afc83e4a1","older",12,4,"BODY","BODY",TRUE,4.732,0,4,"daisy","old-new",1452
"5ea0ba0cee700f0afc83e4a1","older",13,1,"TOILET","PHOTO",FALSE,9.179,1,1,"cathedral","mis-match",1453
"5ea0ba0cee700f0afc83e4a1","older",13,2,"ESTATE","ESTATE",TRUE,5.212,0,2,"map","new-new",1453
"5ea0ba0cee700f0afc83e4a1","older",13,3,"CASINO","CASINO",TRUE,3.933,2,3,"helmet","match",1453
"5ea0ba0cee700f0afc83e4a1","older",13,4,"GIRL","GIRL",TRUE,4.265,3,4,"pencil","old-new",1453
"5ea0ba0cee700f0afc83e4a1","older",14,1,"?","RECORD",FALSE,2.512,1,1,"razor","new-new",1454
"5ea0ba0cee700f0afc83e4a1","older",14,2,"FAMILY","FAMILY",TRUE,5.131,2,2,"ring","new-new",1454
"5ea0ba0cee700f0afc83e4a1","older",14,3,"PILLS","PILLS",TRUE,3.799,0,3,"skateboard","new-new",1454
"5ea0ba0cee700f0afc83e4a1","older",14,4,"NIGHT","NIGHT",TRUE,2.782,3,4,"bench","new-new",1454
"5ea0ba0cee700f0afc83e4a1","older",15,1,"BELT","BELT",TRUE,6.714,3,1,"wheelbarrow","new-new",1455
"5ea0ba0cee700f0afc83e4a1","older",15,2,"?","BATH",FALSE,2.432,2,2,"spoon","match",1455
"5ea0ba0cee700f0afc83e4a1","older",15,3,"POLICY","POLICY",TRUE,4.716,0,3,"pepper","mis-match",1455
"5ea0ba0cee700f0afc83e4a1","older",15,4,"SPEECH","JUNGLE",FALSE,4.699,1,4,"planet","old-new",1455
"5ea0ba0cee700f0afc83e4a1","older",16,1,"HONEY","PLENTY",FALSE,9.295,1,1,"salt","mis-match",1456
"5ea0ba0cee700f0afc83e4a1","older",16,2,"PLENTY","CLOCK",FALSE,4.398,2,2,"pear","new-new",1456
"5ea0ba0cee700f0afc83e4a1","older",16,3,"","HONEY",FALSE,9.998,0,3,"kettle","old-new",1456
"5ea0ba0cee700f0afc83e4a1","older",16,4,"?","STYLE",FALSE,0.233,3,4,"suitcase","match",1456
"5ea14e293db922159ff54ab7","older",1,1,"HOUSE","HOUSE",TRUE,3.13307,0,1,"goose","new-new",929
"5ea14e293db922159ff54ab7","older",1,2,"YEAR","YEAR",TRUE,4.08443,2,2,"mushroom","new-new",929
"5ea14e293db922159ff54ab7","older",1,3,"BATH","BATH",TRUE,3.400275,3,3,"skateboard","new-new",929
"5ea14e293db922159ff54ab7","older",1,4,"TEAR","TEAR",TRUE,2.56624,1,4,"shovel","new-new",929
"5ea14e293db922159ff54ab7","older",2,1,"ARTIST","ARTIST",TRUE,3.848875,3,1,"daisy","new-new",930
"5ea14e293db922159ff54ab7","older",2,2,"DOZEN","DOZEN",TRUE,4.61694,2,2,"wheelbarrow","old-new",930
"5ea14e293db922159ff54ab7","older",2,3,"TOILET","TOILET",TRUE,5.73438,0,3,"scissors","mis-match",930
"5ea14e293db922159ff54ab7","older",2,4,"WRITER","WRITER",TRUE,3.209565,1,4,"rug","match",930
"5ea14e293db922159ff54ab7","older",3,1,"COPS","COPS",TRUE,2.46524,2,1,"wheel","match",931
"5ea14e293db922159ff54ab7","older",3,2,"HONEY","HONEY",TRUE,4.09373,1,2,"cherry","new-new",931
"5ea14e293db922159ff54ab7","older",3,3,"MILE","MILE",TRUE,9.85304,0,3,"anchor","mis-match",931
"5ea14e293db922159ff54ab7","older",3,4,"PENNY","PENNY",TRUE,3.767505,3,4,"microphone","old-new",931
"5ea14e293db922159ff54ab7","older",4,1,"CLIENT","CLIENT",TRUE,3.182965,0,1,"peg","old-new",932
"5ea14e293db922159ff54ab7","older",4,2,"CANDY","CANDY",TRUE,2.450725,1,2,"stamp","match",932
"5ea14e293db922159ff54ab7","older",4,3,"RECORD","RECORD",TRUE,3.100485,3,3,"dart","mis-match",932
"5ea14e293db922159ff54ab7","older",4,4,"CARS","CARS",TRUE,2.800535,2,4,"motorbike","new-new",932
"5ea14e293db922159ff54ab7","older",5,1,"NATION","NATION",TRUE,4.133085,2,1,"gorilla","old-new",933
"5ea14e293db922159ff54ab7","older",5,2,"BOYS","BOYS",TRUE,2.716685,1,2,"pear","match",933
"5ea14e293db922159ff54ab7","older",5,3,"JUNGLE","JUNGLE",TRUE,5.30074,0,3,"razor","mis-match",933
"5ea14e293db922159ff54ab7","older",5,4,"PRINCE","PRINCE",TRUE,3.03216,3,4,"windmill","new-new",933
"5ea14e293db922159ff54ab7","older",6,1,"FLESH","FLESH",TRUE,3.349845,1,1,"balcony","new-new",934
"5ea14e293db922159ff54ab7","older",6,2,"DUDE","DUDE",TRUE,2.51673,2,2,"pepper","match",934
"5ea14e293db922159ff54ab7","older",6,3,"PLENTY","PLENTY",TRUE,3.30072,0,3,"monkey","mis-match",934
"5ea14e293db922159ff54ab7","older",6,4,"PILLS","PILLS",TRUE,2.950325,3,4,"hanger","old-new",934
"5ea14e293db922159ff54ab7","older",7,1,"DANGER","DANGER",TRUE,3.04693,3,1,"megaphone","mis-match",935
"5ea14e293db922159ff54ab7","older",7,2,"SHOTS","SHOTS",TRUE,7.452375,1,2,"bolt","old-new",935
"5ea14e293db922159ff54ab7","older",7,3,"APPLE","APPLE",TRUE,2.749675,0,3,"kettle","new-new",935
"5ea14e293db922159ff54ab7","older",7,4,"KIND","KIND",TRUE,2.750345,2,4,"dice","match",935
"5ea14e293db922159ff54ab7","older",8,1,"SYSTEM","SYSTEM",TRUE,3.565965,1,1,"sunflower","new-new",936
"5ea14e293db922159ff54ab7","older",8,2,"THING","THING",TRUE,2.58428,2,2,"bench","match",936
"5ea14e293db922159ff54ab7","older",8,3,"GLASS","GLASS",TRUE,3.31682,0,3,"crown","old-new",936
"5ea14e293db922159ff54ab7","older",8,4,"FLIGHT","FLIGHT",TRUE,3.366475,3,4,"pawn","mis-match",936
