"participant","trial_no","group","time","recalled","word","recall_acc","recall_rt","study_pos","test_pos","image","item_type","id"
"5e7987df47422a5443426cd7",9,"younger",4,"STYLE","STYLE",TRUE,4.31498,0,4,"aeroplane","new-new",793
"5e7987df47422a5443426cd7",10,"younger",1,"FRIEND","FRIEND",TRUE,2.90025,2,1,"planet","new-new",794
"5e7987df47422a5443426cd7",10,"younger",2,"TEAR","TEAR",TRUE,1.98075,1,2,"calendar","new-new",794
"5e7987df47422a5443426cd7",10,"younger",3,"BATH","BATH",TRUE,1.81654,0,3,"taxi","new-new",794
"5e7987df47422a5443426cd7",10,"younger",4,"SPEECH","SPEECH",TRUE,2.232685,3,4,"spoon","new-new",794
"5e7987df47422a5443426cd7",11,"younger",1,"PLENTY","PLENTY",TRUE,2.315115,0,1,"daisy","match",795
"5e7987df47422a5443426cd7",11,"younger",2,"PILLS","PILLS",TRUE,2.48304,2,2,"map","old-new",795
"5e7987df47422a5443426cd7",11,"younger",3,"?","POLICY",FALSE,1.949525,1,3,"boot","mis-match",795
"5e7987df47422a5443426cd7",11,"younger",4,"BELT","BELT",TRUE,2.53204,3,4,"peg","new-new",795
"5e7987df47422a5443426cd7",12,"younger",1,"PHOTO","LOTS",FALSE,5.51629,3,1,"cathedral","mis-match",796
"5e7987df47422a5443426cd7",12,"younger",2,"SYSTEM","SYSTEM",TRUE,2.03095,2,2,"ring","match",796
"5e7987df47422a5443426cd7",12,"younger",3,"LOTS","PHOTO",FALSE,1.76578,1,3,"candle","old-new",796
"5e7987df47422a5443426cd7",12,"younger",4,"HOUSE","HOUSE",TRUE,1.800645,0,4,"mirror","new-new",796
"5e7987df47422a5443426cd7",13,"younger",1,"WRITER","WRITER",TRUE,4.332595,3,1,"dice","mis-match",797
"5e7987df47422a5443426cd7",13,"younger",2,"CANDY","CANDY",TRUE,1.665675,0,2,"pawn","match",797
"5e7987df47422a5443426cd7",13,"younger",3,"NATION","NATION",TRUE,2.81551,2,3,"tyre","new-new",797
"5e7987df47422a5443426cd7",13,"younger",4,"AREA","AREA",TRUE,2.016715,1,4,"helmet","old-new",797
"5e7987df47422a5443426cd7",14,"younger",1,"GLASS","GLASS",TRUE,2.28319,0,1,"dart","old-new",798
"5e7987df47422a5443426cd7",14,"younger",2,"ESTATE","ESTATE",TRUE,1.94709,2,2,"runner","mis-match",798
"5e7987df47422a5443426cd7",14,"younger",3,"SERIES","SERIES",TRUE,1.915135,1,3,"coin","match",798
"5e7987df47422a5443426cd7",14,"younger",4,"IDEA","IDEAS",FALSE,1.39815,3,4,"sun","new-new",798
"5e7987df47422a5443426cd7",15,"younger",1,"MOMENT","MOMENT",TRUE,2.947665,3,1,"mushroom","mis-match",799
"5e7987df47422a5443426cd7",15,"younger",2,"FLESH","FLESH",TRUE,2.41462,1,2,"pear","new-new",799
"5e7987df47422a5443426cd7",15,"younger",3,"KIND","KIND",TRUE,2.483605,0,3,"monkey","old-new",799
"5e7987df47422a5443426cd7",15,"younger",4,"FAMILY","FAMILY",TRUE,3.385545,2,4,"scissors","match",799
"5e7987df47422a5443426cd7",16,"younger",1,"SPIRIT","FEET",FALSE,2.615475,1,1,"cart","new-new",800
"5e7987df47422a5443426cd7",16,"younger",2,"MONTH","MONTH",TRUE,3.083095,2,2,"backpack","new-new",800
"5e7987df47422a5443426cd7",16,"younger",3,"FEET","SPIRIT",FALSE,3.864895,0,3,"sunflower","new-new",800
"5e7987df47422a5443426cd7",16,"younger",4,"PENNY","PENNY",TRUE,1.79845,3,4,"tray","new-new",800
"5e95a0178e68700009b42b78",1,"younger",1,"CLIENT","CLIENT",TRUE,2.331325,0,1,"peg","old-new",513
"5e95a0178e68700009b42b78",1,"younger",2,"CARS","CARS",TRUE,1.779165,2,2,"motorbike","new-new",513
"5e95a0178e68700009b42b78",1,"younger",3,"RECORD","RECORD",TRUE,2.1984,3,3,"dart","mis-match",513
"5e95a0178e68700009b42b78",1,"younger",4,"CANDY","CANDY",TRUE,1.51369,1,4,"stamp","match",513
"5e95a0178e68700009b42b78",2,"younger",1,"HOTEL","HOTEL",TRUE,3.045335,3,1,"planet","new-new",514
"5e95a0178e68700009b42b78",2,"younger",2,"IDEAS","IDEAS",TRUE,2.096405,2,2,"cap","new-new",514
"5e95a0178e68700009b42b78",2,"younger",3,"?","SPIRIT",FALSE,4.912425,0,3,"coin","new-new",514
"5e95a0178e68700009b42b78",2,"younger",4,"LEADER","LEADER",TRUE,3.09805,1,4,"cathedral","new-new",514
"5e95a0178e68700009b42b78",3,"younger",1,"YEAR","YEAR",TRUE,1.78123,2,1,"mushroom","new-new",515
"5e95a0178e68700009b42b78",3,"younger",2,"TEAR","TEAR",TRUE,2.53022,1,2,"shovel","new-new",515
"5e95a0178e68700009b42b78",3,"younger",3,"HOUSE","HOUSE",TRUE,1.846135,0,3,"goose","new-new",515
"5e95a0178e68700009b42b78",3,"younger",4,"?","BATH",FALSE,4.079355,3,4,"skateboard","new-new",515
"5e95a0178e68700009b42b78",4,"younger",1,"GODS","GODS",TRUE,2.165425,1,1,"sun","new-new",516
"5e95a0178e68700009b42b78",4,"younger",2,"FOOD","FOOD",TRUE,2.280715,0,2,"telephone","new-new",516
"5e95a0178e68700009b42b78",4,"younger",3,"DEATH","DEATH",TRUE,1.68132,3,3,"pencil","new-new",516
"5e95a0178e68700009b42b78",4,"younger",4,"FRIEND","FRIEND",TRUE,1.86384,2,4,"cart","new-new",516
"5e95a0178e68700009b42b78",5,"younger",1,"STYLE","STYLE",TRUE,3.92985,0,1,"boot","new-new",517
"5e95a0178e68700009b42b78",5,"younger",2,"SALE","SALE",TRUE,1.364785,3,2,"map","mis-match",517
"5e95a0178e68700009b42b78",5,"younger",3,"SAKE","SAKE",TRUE,1.4814,1,3,"aeroplane","old-new",517
"5e95a0178e68700009b42b78",5,"younger",4,"YARD","YARD",TRUE,2.13146,2,4,"tyre","match",517
"5e95a0178e68700009b42b78",6,"younger",1,"CASINO","CASINO",TRUE,5.562235,1,1,"carrot","new-new",518
"5e95a0178e68700009b42b78",6,"younger",2,"BEAUTY","BEAUTY",TRUE,4.295875,2,2,"taxi","new-new",518
"5e95a0178e68700009b42b78",6,"younger",3,"DEMON","DEMON",TRUE,1.563635,3,3,"diamond","new-new",518
"5e95a0178e68700009b42b78",6,"younger",4,"SERIES","SERIES",TRUE,2.03041,0,4,"helmet","new-new",518
"5e95a0178e68700009b42b78",7,"younger",1,"PRINCE","PRINCE",TRUE,1.897465,3,1,"windmill","new-new",519
"5e95a0178e68700009b42b78",7,"younger",2,"JUNGLE","JUNGLE",TRUE,1.92953,0,2,"razor","mis-match",519
"5e95a0178e68700009b42b78",7,"younger",3,"NATION","NATION",TRUE,2.6133,2,3,"gorilla","old-new",519
"5e95a0178e68700009b42b78",7,"younger",4,"BOYS","BOYS",TRUE,1.84704,1,4,"pear","match",519
"5e95a0178e68700009b42b78",8,"younger",1,"SPEECH","SPEECH",TRUE,2.57416,2,1,"backpack","new-new",520
"5e95a0178e68700009b42b78",8,"younger",2,"GIRL","GIRL",TRUE,1.648935,3,2,"mirror","old-new",520
"5e95a0178e68700009b42b78",8,"younger",3,"FAMILY","FAMILY",TRUE,1.9137,0,3,"candle","mis-match",520
"5e95a0178e68700009b42b78",8,"younger",4,"MILLER","MILLER",TRUE,1.09761,1,4,"suitcase","match",520
"5e95a0178e68700009b42b78",9,"younger",1,"KIND","KIND",TRUE,2.661525,2,1,"dice","match",521
"5e95a0178e68700009b42b78",9,"younger",2,"APPLE","APPLE",TRUE,1.81344,0,2,"kettle","new-new",521
"5e95a0178e68700009b42b78",9,"younger",3,"DANGER","DANGER",TRUE,1.981215,3,3,"megaphone","mis-match",521
"5e95a0178e68700009b42b78",9,"younger",4,"SHOTS","SHOTS",TRUE,2.313495,1,4,"bolt","old-new",521
"5e95a0178e68700009b42b78",10,"younger",1,"FLIGHT","FLIGHT",TRUE,2.713325,3,1,"pawn","mis-match",522
"5e95a0178e68700009b42b78",10,"younger",2,"SYSTEM","SYSTEM",TRUE,2.18086,1,2,"sunflower","new-new",522
"5e95a0178e68700009b42b78",10,"younger",3,"THING","THING",TRUE,1.34648,2,3,"bench","match",522
"5e95a0178e68700009b42b78",10,"younger",4,"GLASS","GLASS",TRUE,1.83148,0,4,"crown","old-new",522
"5e95a0178e68700009b42b78",11,"younger",1,"HONEY","HONEY",TRUE,5.874385,1,1,"cherry","new-new",523
"5e95a0178e68700009b42b78",11,"younger",2,"MILE","MILE",TRUE,3.181005,0,2,"anchor","mis-match",523
"5e95a0178e68700009b42b78",11,"younger",3,"COPS","COPS",TRUE,1.94735,2,3,"wheel","match",523
"5e95a0178e68700009b42b78",11,"younger",4,"PENNY","PENNY",TRUE,1.71314,3,4,"microphone","old-new",523
"5e95a0178e68700009b42b78",12,"younger",1,"LOTS","LOTS",TRUE,2.397475,3,1,"spoon","new-new",524
"5e95a0178e68700009b42b78",12,"younger",2,"ADVICE","ADVICE",TRUE,2.24676,0,2,"calendar","mis-match",524
"5e95a0178e68700009b42b78",12,"younger",3,"ROOF","ROOF",TRUE,1.46545,2,3,"basket","match",524
"5e95a0178e68700009b42b78",12,"younger",4,"DIRT","DIRT",TRUE,1.61417,1,4,"ring","old-new",524
"5e95a0178e68700009b42b78",13,"younger",1,"LOTS","DOZEN",FALSE,2.395955,2,1,"wheelbarrow","old-new",525
"5e95a0178e68700009b42b78",13,"younger",2,"WRITER","WRITER",TRUE,1.896485,1,2,"rug","match",525
"5e95a0178e68700009b42b78",13,"younger",3,"TOILET","TOILET",TRUE,1.464825,0,3,"scissors","mis-match",525
"5e95a0178e68700009b42b78",13,"younger",4,"?","ARTIST",FALSE,3.59613,3,4,"daisy","new-new",525
"5e95a0178e68700009b42b78",14,"younger",1,"FLESH","FLESH",TRUE,1.77888,1,1,"balcony","new-new",526
"5e95a0178e68700009b42b78",14,"younger",2,"DUDE","DUDE",TRUE,1.248755,2,2,"pepper","match",526
"5e95a0178e68700009b42b78",14,"younger",3,"PLENTY","PLENTY",TRUE,5.512555,0,3,"monkey","mis-match",526
"5e95a0178e68700009b42b78",14,"younger",4,"PILLS","PILLS",TRUE,1.644085,3,4,"hanger","old-new",526
"5e95a0178e68700009b42b78",15,"younger",1,"CLOCK","CLOCK",TRUE,1.830505,2,1,"runner","new-new",527
"5e95a0178e68700009b42b78",15,"younger",2,"RIVER","RIVER",TRUE,1.682115,1,2,"tray","new-new",527
"5e95a0178e68700009b42b78",15,"younger",3,"NIGHT","NIGHT",TRUE,1.465005,0,3,"perfume","new-new",527
"5e95a0178e68700009b42b78",15,"younger",4,"WOMEN","WOMEN",TRUE,1.431095,3,4,"watch","new-new",527
"5e95a0178e68700009b42b78",16,"younger",1,"ESTATE","ESTATE",TRUE,3.31186,2,1,"tractor","new-new",528
"5e95a0178e68700009b42b78",16,"younger",2,"BELT","BELT",TRUE,2.280735,0,2,"stool","new-new",528
"5e95a0178e68700009b42b78",16,"younger",3,"AGENT","AGENT",TRUE,1.715465,3,3,"salt","new-new",528
"5e95a0178e68700009b42b78",16,"younger",4,"AREA","AREA",TRUE,1.430525,1,4,"frame","new-new",528
"5ea043fb4f7275017439d169",1,"older",1,"FLIGHT","ARTIST",FALSE,5.90234,3,1,"wheel","match",849
"5ea043fb4f7275017439d169",1,"older",2,"ARTIST","DANGER",FALSE,6.252485,2,2,"cherry","old-new",849
"5ea043fb4f7275017439d169",1,"older",3,"DANGER","YEAR",FALSE,4.90179,0,3,"kettle","mis-match",849
"5ea043fb4f7275017439d169",1,"older",4,"FLIGHT","FLIGHT",TRUE,6.71984,1,4,"shovel","new-new",849
"5ea043fb4f7275017439d169",2,"older",1,"SPRIT","PENNY",FALSE,9.991145,3,1,"tray","new-new",850
"5ea043fb4f7275017439d169",2,"older",2,"FEET","MONTH",FALSE,5.285025,2,2,"backpack","new-new",850
"5ea043fb4f7275017439d169",2,"older",3,"PLENTY","FEET",FALSE,4.468445,1,3,"cart","new-new",850
"5ea043fb4f7275017439d169",2,"older",4,"?","SPIRIT",FALSE,2.798745,0,4,"sunflower","new-new",850
"5ea043fb4f7275017439d169",3,"older",1,"ESTATE","ESTATE",TRUE,8.45475,2,1,"runner","mis-match",851
"5ea043fb4f7275017439d169",3,"older",2,"GLASS","GLASS",TRUE,5.18683,0,2,"dart","old-new",851
"5ea043fb4f7275017439d169",3,"older",3,"IDEAS","IDEAS",TRUE,3.98406,3,3,"sun","new-new",851
"5ea043fb4f7275017439d169",3,"older",4,"SPIRIT","SERIES",FALSE,4.88505,1,4,"coin","match",851
"5ea043fb4f7275017439d169",4,"older",1,"NIGHT","CLOCK",FALSE,4.93492,3,1,"pencil","mis-match",852
"5ea043fb4f7275017439d169",4,"older",2,"CARS","CARS",TRUE,3.600565,1,2,"microphone","old-new",852
"5ea043fb4f7275017439d169",4,"older",3,"CLOCK","NIGHT",FALSE,5.21852,0,3,"goose","new-new",852
"5ea043fb4f7275017439d169",4,"older",4,"TOILET","TOILET",TRUE,4.46763,2,4,"diamond","match",852
"5ea043fb4f7275017439d169",5,"older",1,"CANDY","WRITER",FALSE,5.585415,3,1,"dice","mis-match",853
"5ea043fb4f7275017439d169",5,"older",2,"AREA","AREA",TRUE,4.10087,1,2,"helmet","old-new",853
"5ea043fb4f7275017439d169",5,"older",3,"NIGHT","CANDY",FALSE,5.63564,0,3,"pawn","match",853
"5ea043fb4f7275017439d169",5,"older",4,"?","NATION",FALSE,3.05006,2,4,"tyre","new-new",853
"5ea043fb4f7275017439d169",6,"older",1,"GIRL","GIRL",TRUE,5.28519,2,1,"basket","match",854
"5ea043fb4f7275017439d169",6,"older",2,"RIVER","RIVER",TRUE,8.921515,3,2,"motorbike","mis-match",854
"5ea043fb4f7275017439d169",6,"older",3,"CLIENT","CLIENT",TRUE,5.402705,0,3,"telephone","old-new",854
"5ea043fb4f7275017439d169",6,"older",4,"DEMON","DEMON",TRUE,4.38456,1,4,"bolt","new-new",854
"5ea043fb4f7275017439d169",7,"older",1,"STYLE","DOZEN",FALSE,5.084965,3,1,"balcony","new-new",855
"5ea043fb4f7275017439d169",7,"older",2,"FOOD","FOOD",TRUE,3.13347,1,2,"rug","new-new",855
"5ea043fb4f7275017439d169",7,"older",3,"HOTEL","STYLE",FALSE,7.12005,0,3,"aeroplane","new-new",855
"5ea043fb4f7275017439d169",7,"older",4,"DOZEN","HOTEL",FALSE,7.136195,2,4,"skateboard","new-new",855
"5ea043fb4f7275017439d169",8,"older",1,"LEADER","LEADER",TRUE,10.004015,3,1,"crown","mis-match",856
"5ea043fb4f7275017439d169",8,"older",2,"SHOTS","SHOTS",TRUE,4.43651,2,2,"windmill","old-new",856
"5ea043fb4f7275017439d169",8,"older",3,"WEAPON","WEAPON",TRUE,5.10297,0,3,"perfume","new-new",856
"5ea043fb4f7275017439d169",8,"older",4,"LETTER","LETTER",TRUE,7.854105,1,4,"stool","match",856
"5ea043fb4f7275017439d169",9,"older",1,"ROOF","ROOF",TRUE,4.31783,0,1,"megaphone","new-new",857
"5ea043fb4f7275017439d169",9,"older",2,"COPS","BOYS",FALSE,3.08359,2,2,"razor","new-new",857
"5ea043fb4f7275017439d169",9,"older",3,"BOYS","COPS",FALSE,3.9546,1,3,"tractor","new-new",857
"5ea043fb4f7275017439d169",9,"older",4,"GODS","GODS",TRUE,4.46861,3,4,"bench","new-new",857
"5ea043fb4f7275017439d169",10,"older",1,"BODY","BODY",TRUE,5.485515,2,1,"gorilla","old-new",858
"5ea043fb4f7275017439d169",10,"older",2,"JUNGLE","LIFE",FALSE,4.451225,1,2,"carrot","new-new",858
"5ea043fb4f7275017439d169",10,"older",3,"LIFE","HONEY",FALSE,3.917455,3,3,"suitcase","match",858
"5ea043fb4f7275017439d169",10,"older",4,"BODY","JUNGLE",FALSE,4.13448,0,4,"salt","mis-match",858
"5ea043fb4f7275017439d169",11,"older",1,"BATH","FRIEND",FALSE,4.56805,2,1,"planet","new-new",859
"5ea043fb4f7275017439d169",11,"older",2,"FEAR","TEAR",FALSE,6.92,1,2,"calendar","new-new",859
"5ea043fb4f7275017439d169",11,"older",3,"FRIEND","BATH",FALSE,5.09865,0,3,"taxi","new-new",859
"5ea043fb4f7275017439d169",11,"older",4,"SPEECH","SPEECH",TRUE,9.99121,3,4,"spoon","new-new",859
"5ea043fb4f7275017439d169",12,"older",1,"CASINO","CASINO",TRUE,5.834355,3,1,"pepper","new-new",860
"5ea043fb4f7275017439d169",12,"older",2,"WOMEN","WOMEN",TRUE,4.768925,1,2,"stamp","new-new",860
"5ea043fb4f7275017439d169",12,"older",3,"AGENT","AGENT",TRUE,5.185025,0,3,"watch","new-new",860
"5ea043fb4f7275017439d169",12,"older",4,"WOMEN","YARD",FALSE,4.017585,2,4,"wheelbarrow","new-new",860
"5ea043fb4f7275017439d169",13,"older",1,"HOUSE","HOUSE",TRUE,4.93486,0,1,"mirror","new-new",861
"5ea043fb4f7275017439d169",13,"older",2,"LOTS","LOTS",TRUE,3.300965,3,2,"cathedral","mis-match",861
"5ea043fb4f7275017439d169",13,"older",3,"SYSTEM","SYSTEM",TRUE,5.05169,2,3,"ring","match",861
"5ea043fb4f7275017439d169",13,"older",4,"PHOTO","PHOTO",TRUE,5.52064,1,4,"candle","old-new",861
"5ea043fb4f7275017439d169",14,"older",1,"KIND","KIND",TRUE,4.017545,0,1,"monkey","old-new",862
"5ea043fb4f7275017439d169",14,"older",2,"FLESH","FLESH",TRUE,4.351785,1,2,"pear","new-new",862
"5ea043fb4f7275017439d169",14,"older",3,"FAMILY","FAMILY",TRUE,4.067635,2,3,"scissors","match",862
"5ea043fb4f7275017439d169",14,"older",4,"MOMENT","MOMENT",TRUE,4.10084,3,4,"mushroom","mis-match",862
"5ea043fb4f7275017439d169",15,"older",1,"RECORD","SAKE",FALSE,5.720145,1,1,"anchor","new-new",863
"5ea043fb4f7275017439d169",15,"older",2,"SAKE","RECORD",FALSE,3.56727,0,2,"frame","new-new",863
"5ea043fb4f7275017439d169",15,"older",3,"PRINCE","DIRT",FALSE,5.418745,3,3,"hanger","new-new",863
"5ea043fb4f7275017439d169",15,"older",4,"DIRT","PRINCE",FALSE,3.850895,2,4,"cap","new-new",863
"5ea043fb4f7275017439d169",16,"older",1,"PLENTY","POLICY",FALSE,4.901725,1,1,"boot","mis-match",864
"5ea043fb4f7275017439d169",16,"older",2,"PILLS","PILLS",TRUE,4.00081,2,2,"map","old-new",864
"5ea043fb4f7275017439d169",16,"older",3,"BELT","PLENTY",FALSE,9.07179,0,3,"daisy","match",864
"5ea043fb4f7275017439d169",16,"older",4,"POLICY","BELT",FALSE,5.65194,3,4,"peg","new-new",864
"5ea047d315537303f1e60ef9",1,"older",1,"THING","THING",TRUE,2.55005,0,1,"frame","old-new",977
"5ea047d315537303f1e60ef9",1,"older",2,"FOOD","FOOD",TRUE,1.591,1,2,"dart","new-new",977
"5ea047d315537303f1e60ef9",1,"older",3,"HOUSE","HOUSE",TRUE,1.499005,2,3,"mushroom","match",977
"5ea047d315537303f1e60ef9",1,"older",4,"PRINCE","PRINCE",TRUE,3.134465,3,4,"peg","mis-match",977
"5ea047d315537303f1e60ef9",2,"older",1,"GODS","GODS",TRUE,2.814815,2,1,"perfume","new-new",978
"5ea047d315537303f1e60ef9",2,"older",2,"VALLEY","VALLEY",TRUE,3.26506,1,2,"basket","new-new",978
"5ea047d315537303f1e60ef9",2,"older",3,"FRINDES","FRIEND",FALSE,7.1642,3,3,"balcony","new-new",978
"5ea047d315537303f1e60ef9",2,"older",4,"DANGER","DANGER",TRUE,1.86363,0,4,"crown","new-new",978
"5ea047d315537303f1e60ef9",3,"older",1,"DANGER","DIRT",FALSE,2.834285,1,1,"scissors","old-new",979
"5ea047d315537303f1e60ef9",3,"older",2,"MILE","MILE",TRUE,2.67321,3,2,"taxi","new-new",979
"5ea047d315537303f1e60ef9",3,"older",3,"FRIEND","YARD",FALSE,4.033605,0,3,"monkey","match",979
"5ea047d315537303f1e60ef9",3,"older",4,"SPEECH","SPEECH",TRUE,1.9476,2,4,"carrot","mis-match",979
"5ea047d315537303f1e60ef9",4,"older",1,"MILLER","MILLER",TRUE,3.433,3,1,"bolt","new-new",980
"5ea047d315537303f1e60ef9",4,"older",2,"SERIES","SERIES",TRUE,2.207285,0,2,"tyre","new-new",980
"5ea047d315537303f1e60ef9",4,"older",3,"AGENT","AGENT",TRUE,2.306915,2,3,"goose","new-new",980
"5ea047d315537303f1e60ef9",4,"older",4,"SALE","SALE",TRUE,2.147335,1,4,"diamond","new-new",980
"5ea047d315537303f1e60ef9",5,"older",1,"HONEY","HONEY",TRUE,2.72875,0,1,"kettle","old-new",981
"5ea047d315537303f1e60ef9",5,"older",2,"CLOCK","CLOCK",TRUE,2.265115,2,2,"pear","new-new",981
"5ea047d315537303f1e60ef9",5,"older",3,"STYLE","STYLE",TRUE,2.225935,3,3,"suitcase","match",981
"5ea047d315537303f1e60ef9",5,"older",4,"PLENTY","PLENTY",TRUE,1.965555,1,4,"salt","mis-match",981
"5ea047d315537303f1e60ef9",6,"older",1,"DEATH","DEATH",TRUE,2.523315,1,1,"aeroplane","new-new",982
"5ea047d315537303f1e60ef9",6,"older",2,"SHOTS","SHOTS",TRUE,3.54915,2,2,"cart","new-new",982
"5ea047d315537303f1e60ef9",6,"older",3,"LIFE","LIFE",TRUE,2.497105,3,3,"pawn","new-new",982
"5ea047d315537303f1e60ef9",6,"older",4,"LEADER","LEADER",TRUE,2.04953,0,4,"sunflower","new-new",982
"5ea047d315537303f1e60ef9",7,"older",1,"BODY","BODY",TRUE,5.69624,0,1,"daisy","old-new",983
"5ea047d315537303f1e60ef9",7,"older",2,"TOILET","PENNY",FALSE,2.148015,1,2,"stool","new-new",983
"5ea047d315537303f1e60ef9",7,"older",3,"NATION","TOILET",FALSE,2.181055,2,3,"anchor","mis-match",983
"5ea047d315537303f1e60ef9",7,"older",4,"?","NATION",FALSE,1.00626,3,4,"stamp","match",983
"5ea047d315537303f1e60ef9",8,"older",1,"FAMILY","FAMILY",TRUE,3.845955,2,1,"ring","new-new",984
"5ea047d315537303f1e60ef9",8,"older",2,"PILLS","PILLS",TRUE,2.86225,0,2,"skateboard","new-new",984
"5ea047d315537303f1e60ef9",8,"older",3,"RECORD","RECORD",TRUE,2.31571,1,3,"razor","new-new",984
"5ea047d315537303f1e60ef9",8,"older",4,"NIGHT","NIGHT",TRUE,1.737405,3,4,"bench","new-new",984
"5ea047d315537303f1e60ef9",9,"older",1,"CANDY","CANDY",TRUE,6.7567,1,1,"tractor","new-new",985
"5ea047d315537303f1e60ef9",9,"older",2,"CLIENT","CLIENT",TRUE,2.681075,3,2,"watch","new-new",985
"5ea047d315537303f1e60ef9",9,"older",3,"FEET","FEET",TRUE,3.01782,2,3,"runner","new-new",985
"5ea047d315537303f1e60ef9",9,"older",4,"FLIGHT","FLIGHT",TRUE,2.12187,0,4,"wheel","new-new",985
"5ea047d315537303f1e60ef9",10,"older",1,"ESTATE","ESTATE",TRUE,2.775195,0,1,"map","new-new",986
"5ea047d315537303f1e60ef9",10,"older",2,"PHOTO","PHOTO",TRUE,2.033165,1,2,"cathedral","mis-match",986
"5ea047d315537303f1e60ef9",10,"older",3,"CASINO","CASINO",TRUE,1.798605,2,3,"helmet","match",986
"5ea047d315537303f1e60ef9",10,"older",4,"GIRL","GIRL",TRUE,1.201035,3,4,"pencil","old-new",986
"5ea047d315537303f1e60ef9",11,"older",1,"JU","JUNGLE",FALSE,9.995175,1,1,"planet","old-new",987
"5ea047d315537303f1e60ef9",11,"older",2,"POLICY","POLICY",TRUE,2.931615,0,2,"pepper","mis-match",987
"5ea047d315537303f1e60ef9",11,"older",3,"JUNGLE","BELT",FALSE,2.33821,3,3,"wheelbarrow","new-new",987
"5ea047d315537303f1e60ef9",11,"older",4,"BATH","BATH",TRUE,2.03039,2,4,"spoon","match",987
"5ea047d315537303f1e60ef9",12,"older",1,"YEAR","TEAR",FALSE,6.19902,2,1,"hanger","old-new",988
"5ea047d315537303f1e60ef9",12,"older",2,"SYSTEM","SYSTEM",TRUE,2.11698,0,2,"sun","new-new",988
"5ea047d315537303f1e60ef9",12,"older",3,"LETTER","LETTER",TRUE,2.29952,3,3,"mirror","match",988
"5ea047d315537303f1e60ef9",12,"older",4,"ARTIST","ARTIST",TRUE,1.532155,1,4,"calendar","mis-match",988
"5ea047d315537303f1e60ef9",13,"older",1,"LOTS","LOTS",TRUE,2.378975,3,1,"backpack","new-new",989
"5ea047d315537303f1e60ef9",13,"older",2,"CARS","CARS",TRUE,2.52959,2,2,"tray","new-new",989
"5ea047d315537303f1e60ef9",13,"older",3,"FLESH","FLESH",TRUE,2.247385,1,3,"windmill","new-new",989
"5ea047d315537303f1e60ef9",13,"older",4,"DOZEN","DOZEN",TRUE,1.88285,0,4,"gorilla","new-new",989
"5ea047d315537303f1e60ef9",14,"older",1,"WOMEN","WOMEN",TRUE,5.4762,3,1,"microphone","old-new",990
"5ea047d315537303f1e60ef9",14,"older",2,"KIND","KIND",TRUE,1.75854,1,2,"candle","match",990
"5ea047d315537303f1e60ef9",14,"older",3,"WEAPON","WEAPON",TRUE,2.64966,2,3,"cherry","new-new",990
"5ea047d315537303f1e60ef9",14,"older",4,"DOZEN","WRITER",FALSE,3.2161,0,4,"cap","mis-match",990
"5ea047d315537303f1e60ef9",15,"older",1,"ADVISE","ADVICE",FALSE,2.54117,0,1,"megaphone","new-new",991
"5ea047d315537303f1e60ef9",15,"older",2,"DEMON","DEMON",TRUE,6.61303,1,2,"telephone","mis-match",991
"5ea047d315537303f1e60ef9",15,"older",3,"AREA","AREA",TRUE,1.553255,2,3,"shovel","match",991
"5ea047d315537303f1e60ef9",15,"older",4,"SAKE","SAKE",TRUE,1.232255,3,4,"motorbike","old-new",991
"5ea047d315537303f1e60ef9",16,"older",1,"ROOF","ROOF",TRUE,5.70921,2,1,"rug","match",992
"5ea047d315537303f1e60ef9",16,"older",2,"IDEAS","IDEAS",TRUE,2.896055,3,2,"coin","mis-match",992
"5ea047d315537303f1e60ef9",16,"older",3,"APPLE","APPLE",TRUE,1.69625,0,3,"dice","new-new",992
"5ea047d315537303f1e60ef9",16,"older",4,"MOMENT","MOMENT",TRUE,1.79507,1,4,"boot","old-new",992
"5ea06c67b325c90132fb5095",1,"older",1,"?","CLOCK",FALSE,4.882735,2,1,"runner","new-new",1457
"5ea06c67b325c90132fb5095",1,"older",2,"?","WOMEN",FALSE,3.366065,3,2,"watch","new-new",1457
"5ea06c67b325c90132fb5095",1,"older",3,"?","NIGHT",FALSE,2.2995,0,3,"perfume","new-new",1457
"5ea06c67b325c90132fb5095",1,"older",4,"?","RIVER",FALSE,0.98295,1,4,"tray","new-new",1457
"5ea06c67b325c90132fb5095",2,"older",1,"TEARS","TEAR",FALSE,4.949355,1,1,"shovel","new-new",1458
"5ea06c67b325c90132fb5095",2,"older",2,"?","YEAR",FALSE,5.899345,2,2,"mushroom","new-new",1458
"5ea06c67b325c90132fb5095",2,"older",3,"?","HOUSE",FALSE,1.216095,0,3,"goose","new-new",1458
"5ea06c67b325c90132fb5095",2,"older",4,"?","BATH",FALSE,2.116635,3,4,"skateboard","new-new",1458
"5ea06c67b325c90132fb5095",3,"older",1,"SPIRT","IDEAS",FALSE,7.165995,2,1,"cap","new-new",1459
"5ea06c67b325c90132fb5095",3,"older",2,"LEADER","SPIRIT",FALSE,4.416145,0,2,"coin","new-new",1459
"5ea06c67b325c90132fb5095",3,"older",3,"?","LEADER",FALSE,2.99948,1,3,"cathedral","new-new",1459
"5ea06c67b325c90132fb5095",3,"older",4,"?","HOTEL",FALSE,2.44977,3,4,"planet","new-new",1459
