"consent_key.keys","consent_key.rt","recalled","recalled_rt","recall_acc","example_recall.thisRepN","example_recall.thisTrialN","example_recall.thisN","example_recall.thisIndex","example_recall.ran","file","word","participant","date","expName","psychopyVersion","OS","frameRate","STUDY_ID","SESSION_ID","list","prac_learn_study_loop.thisRepN","prac_learn_study_loop.thisTrialN","prac_learn_study_loop.thisN","prac_learn_study_loop.thisIndex","prac_learn_study_loop.ran","image","prac_learn_test_loop.thisRepN","prac_learn_test_loop.thisTrialN","prac_learn_test_loop.thisN","prac_learn_test_loop.thisIndex","prac_learn_test_loop.ran","learn_study_loop.thisRepN","learn_study_loop.thisTrialN","learn_study_loop.thisN","learn_study_loop.thisIndex","learn_study_loop.ran","list_no","block_no","learn_test_loop.thisRepN","learn_test_loop.thisTrialN","learn_test_loop.thisN","learn_test_loop.thisIndex","learn_test_loop.ran","learn_blocks.thisRepN","learn_blocks.thisTrialN","learn_blocks.thisN","learn_blocks.thisIndex","learn_blocks.ran","block_csv","key_resp_13.keys","key_resp_13.rt","learn_blocks_loop.thisRepN","learn_blocks_loop.thisTrialN","learn_blocks_loop.thisN","learn_blocks_loop.thisIndex","learn_blocks_loop.ran","final_learn_test.thisRepN","final_learn_test.thisTrialN","final_learn_test.thisN","final_learn_test.thisIndex","final_learn_test.ran","s_im1","s_im2","s_im3","s_im4","s_im5","s_im6","s_im7","s_im8","s_im1pos","s_im2pos","s_im3pos","s_im4pos","s_im5pos","s_im6pos","s_im7pos","s_im8pos","s_tarright","search_resp.keys","search_resp.rt","search_loop.thisRepN","search_loop.thisTrialN","search_loop.thisN","search_loop.thisIndex","search_loop.ran","prac_wm_test_loop.thisRepN","prac_wm_test_loop.thisTrialN","prac_wm_test_loop.thisN","prac_wm_test_loop.thisIndex","prac_wm_test_loop.ran","wm_recalled1","wm_recall_rt1","wm_probed1","wm_recall_acc1","wm_recalled2","wm_recall_rt2","wm_probed2","wm_recall_acc2","wm_recalled3","wm_recall_rt3","wm_probed3","wm_recall_acc3","wm_recalled4","wm_recall_rt4","wm_probed4","wm_recall_acc4","prac_wm_trial_loop.thisRepN","prac_wm_trial_loop.thisTrialN","prac_wm_trial_loop.thisN","prac_wm_trial_loop.thisIndex","prac_wm_trial_loop.ran","word1","image1","file1","item_type1","word2","image2","file2","item_type2","word4","image4","file4","item_type4","word3","image3","file3","item_type3","wm_test_loop.thisRepN","wm_test_loop.thisTrialN","wm_test_loop.thisN","wm_test_loop.thisIndex","wm_test_loop.ran","wm_trial_loop.thisRepN","wm_trial_loop.thisTrialN","wm_trial_loop.thisN","wm_trial_loop.thisIndex","wm_trial_loop.ran","group","section","wm_trial","s_respright","accuracy"
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5ea17afa9b1fb6023ebc9117","2020-08-13_12h53.18.213","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f35297c29beab480531b140",4,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/r.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/b.png","stimuli/search/t.png","[-0.23833333333333334,0.35125068758785233]","[-0.17833333333333334,0.3886324025276583]","[0.17833333333333334,0.3597445162030338]","[0.23833333333333334,0.3341939130890116]","[0.17833333333333334,-0.3549360408222463]","[0.23833333333333334,-0.35829343943318787]","[-0.23833333333333334,-0.3897886668573388]","[-0.17833333333333334,-0.3913049666287697]",1,0,0.691665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",0,0,0,0,1,NA,NA,NA,NA,NA,"younger","wm",11,1,1
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5ea17afa9b1fb6023ebc9117","2020-08-13_12h53.18.213","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f35297c29beab480531b140",4,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/t.png","stimuli/search/r.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","[-0.23833333333333334,0.4147124634407327]","[-0.17833333333333334,0.35654814871016344]","[0.17833333333333334,0.3464167659655295]","[0.23833333333333334,0.3573346055236517]","[0.17833333333333334,-0.3467059141985923]","[0.23833333333333334,-0.4026368237712847]","[-0.23833333333333334,-0.3254728942299229]","[-0.17833333333333334,-0.3278651545786255]",1,0,0.673725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",0,0,0,0,1,NA,NA,NA,NA,NA,"younger","wm",12,1,1
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5ea17afa9b1fb6023ebc9117","2020-08-13_12h53.18.213","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f35297c29beab480531b140",4,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/l.png","stimuli/search/b.png","[-0.23833333333333334,0.384752740974798]","[-0.17833333333333334,0.35147169655422417]","[0.17833333333333334,0.3900314049630236]","[0.23833333333333334,0.3745357539837221]","[0.17833333333333334,-0.3504442416780225]","[0.23833333333333334,-0.40739347692541006]","[-0.23833333333333334,-0.3519232600192507]","[-0.17833333333333334,-0.40477169413068936]",0,1,1.173685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",0,0,0,0,1,NA,NA,NA,NA,NA,"younger","wm",13,0,1
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5ea17afa9b1fb6023ebc9117","2020-08-13_12h53.18.213","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f35297c29beab480531b140",4,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/r.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","[-0.23833333333333334,0.3717170918540553]","[-0.17833333333333334,0.33111485161348964]","[0.17833333333333334,0.32810803679189116]","[0.23833333333333334,0.3639039238334191]","[0.17833333333333334,-0.3772437335873143]","[0.23833333333333334,-0.32955921282705225]","[-0.23833333333333334,-0.33056861480016797]","[-0.17833333333333334,-0.38863634136812375]",1,0,1.370475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",0,0,0,0,1,NA,NA,NA,NA,NA,"younger","wm",14,1,1
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5ea17afa9b1fb6023ebc9117","2020-08-13_12h53.18.213","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f35297c29beab480531b140",4,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/t.png","stimuli/search/b.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/r.png","stimuli/search/t.png","[-0.23833333333333334,0.3380443640701071]","[-0.17833333333333334,0.3712740037454173]","[0.17833333333333334,0.39694508032307585]","[0.23833333333333334,0.36951921400618754]","[0.17833333333333334,-0.32992537728655774]","[0.23833333333333334,-0.3695448803525889]","[-0.23833333333333334,-0.3725926790865085]","[-0.17833333333333334,-0.3921888814957659]",1,0,1.191775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",0,0,0,0,1,NA,NA,NA,NA,NA,"younger","wm",15,1,1
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5ea17afa9b1fb6023ebc9117","2020-08-13_12h53.18.213","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f35297c29beab480531b140",4,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/l.png","stimuli/search/t.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","[-0.23833333333333334,0.368107153732528]","[-0.17833333333333334,0.3269383301651324]","[0.17833333333333334,0.3815603405557816]","[0.23833333333333334,0.328463285594657]","[0.17833333333333334,-0.38648519908693046]","[0.23833333333333334,-0.38019400277438636]","[-0.23833333333333334,-0.3418300998363583]","[-0.17833333333333334,-0.40529033090146477]",0,1,0.692005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",0,0,0,0,1,NA,NA,NA,NA,NA,"younger","wm",16,0,1
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5ea17afa9b1fb6023ebc9117","2020-08-13_12h53.18.213","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f35297c29beab480531b140",4,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/l.png","[-0.23833333333333334,0.4146053593841282]","[-0.17833333333333334,0.41568434466418164]","[0.17833333333333334,0.3874091084720013]","[0.23833333333333334,0.4051111542268124]","[0.17833333333333334,-0.3646500501132645]","[0.23833333333333334,-0.3577311895462128]","[-0.23833333333333334,-0.39274354594603794]","[-0.17833333333333334,-0.40592543715780854]",0,1,1.27361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",0,0,0,0,1,NA,NA,NA,NA,NA,"younger","wm",17,0,1
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5ea17afa9b1fb6023ebc9117","2020-08-13_12h53.18.213","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f35297c29beab480531b140",4,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/r.png","stimuli/search/b.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","[-0.23833333333333334,0.3784880897138324]","[-0.17833333333333334,0.3272841713519176]","[0.17833333333333334,0.3831765139991479]","[0.23833333333333334,0.3423740502312799]","[0.17833333333333334,-0.39834804635414756]","[0.23833333333333334,-0.38872540294072766]","[-0.23833333333333334,-0.3783417097475699]","[-0.17833333333333334,-0.3773304738337366]",1,0,0.687435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",0,0,0,0,1,NA,NA,NA,NA,NA,"younger","wm",18,1,1
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5ea17afa9b1fb6023ebc9117","2020-08-13_12h53.18.213","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f35297c29beab480531b140",4,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/r.png","stimuli/search/b.png","[-0.23833333333333334,0.37594608833850834]","[-0.17833333333333334,0.4026282142508834]","[0.17833333333333334,0.37744701234963945]","[0.23833333333333334,0.40157647311604794]","[0.17833333333333334,-0.36882426247577016]","[0.23833333333333334,-0.3317916073909738]","[-0.23833333333333334,-0.338894767616819]","[-0.17833333333333334,-0.365559299316451]",1,0,1.413105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",0,0,0,0,1,NA,NA,NA,NA,NA,"younger","wm",19,1,1
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5caf40166a6e3500010a4d8f","2020-08-13_12h53.09.896","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f35297fddc87906d93115cb",4,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/r.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","[-0.23833333333333334,0.38526449310712924]","[-0.17833333333333334,0.34961619157226237]","[0.17833333333333334,0.39387154878863606]","[0.23833333333333334,0.39899862261797997]","[0.17833333333333334,-0.4136249598996014]","[0.23833333333333334,-0.4115660352204739]","[-0.23833333333333334,-0.3629503680165874]","[-0.17833333333333334,-0.3380290860243831]",1,NA,NA,4,0,4,0,1,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"younger","search_alone",NA,NA,0
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5caf40166a6e3500010a4d8f","2020-08-13_12h53.09.896","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f35297fddc87906d93115cb",4,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/t.png","stimuli/search/b.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/l.png","stimuli/search/b.png","[-0.23833333333333334,0.3822928163044849]","[-0.17833333333333334,0.36748336315338326]","[0.17833333333333334,0.3491762208360265]","[0.23833333333333334,0.3948993065006881]","[0.17833333333333334,-0.334703786058466]","[0.23833333333333334,-0.36107062572523435]","[-0.23833333333333334,-0.3987916720128498]","[-0.17833333333333334,-0.38686815549090137]",0,0,1.86513,5,0,5,0,1,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"younger","search_alone",NA,1,0
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5caf40166a6e3500010a4d8f","2020-08-13_12h53.09.896","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f35297fddc87906d93115cb",4,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/t.png","stimuli/search/r.png","[-0.23833333333333334,0.32850881961641976]","[-0.17833333333333334,0.33869021339948646]","[0.17833333333333334,0.38465423831629614]","[0.23833333333333334,0.3314136158183579]","[0.17833333333333334,-0.39418029005579625]","[0.23833333333333334,-0.3396641663798831]","[-0.23833333333333334,-0.38874760085542237]","[-0.17833333333333334,-0.38970160736320864]",1,0,0.829455,6,0,6,0,1,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"younger","search_alone",NA,1,1
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5caf40166a6e3500010a4d8f","2020-08-13_12h53.09.896","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f35297fddc87906d93115cb",4,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/t.png","stimuli/search/l.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/b.png","stimuli/search/t.png","[-0.23833333333333334,0.34603600251819555]","[-0.17833333333333334,0.3675141486576349]","[0.17833333333333334,0.3667183829476768]","[0.23833333333333334,0.33651086250790935]","[0.17833333333333334,-0.35485367775250537]","[0.23833333333333334,-0.3775415448319552]","[-0.23833333333333334,-0.33466310497337515]","[-0.17833333333333334,-0.37428953153663785]",0,NA,NA,7,0,7,0,1,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"younger","search_alone",NA,NA,0
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5caf40166a6e3500010a4d8f","2020-08-13_12h53.09.896","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f35297fddc87906d93115cb",4,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/r.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","[-0.23833333333333334,0.3789960474227239]","[-0.17833333333333334,0.32975363864681684]","[0.17833333333333334,0.33029696049643475]","[0.23833333333333334,0.3569832909694427]","[0.17833333333333334,-0.3715807434435429]","[0.23833333333333334,-0.33293770150620505]","[-0.23833333333333334,-0.3954651205401251]","[-0.17833333333333334,-0.4043300171790003]",1,0,1.828955,8,0,8,0,1,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"younger","search_alone",NA,1,1
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5caf40166a6e3500010a4d8f","2020-08-13_12h53.09.896","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f35297fddc87906d93115cb",4,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/r.png","stimuli/search/t.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/b.png","stimuli/search/t.png","[-0.23833333333333334,0.33647893822624036]","[-0.17833333333333334,0.36461117057151815]","[0.17833333333333334,0.35463745168478583]","[0.23833333333333334,0.3800501025797706]","[0.17833333333333334,-0.34035092487304797]","[0.23833333333333334,-0.3977085489064676]","[-0.23833333333333334,-0.4147818918128508]","[-0.17833333333333334,-0.3517198655795787]",1,0,1.492885,9,0,9,0,1,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"younger","search_alone",NA,1,1
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5caf40166a6e3500010a4d8f","2020-08-13_12h53.09.896","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f35297fddc87906d93115cb",4,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/l.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/b.png","stimuli/search/t.png","[-0.23833333333333334,0.3341365584419369]","[-0.17833333333333334,0.352051081738256]","[0.17833333333333334,0.39036566949456764]","[0.23833333333333334,0.3499021320642973]","[0.17833333333333334,-0.3708042476009223]","[0.23833333333333334,-0.41231425662884563]","[-0.23833333333333334,-0.33972030940435344]","[-0.17833333333333334,-0.3475900471812393]",0,0,1.359215,10,0,10,0,1,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"younger","search_alone",NA,1,0
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5caf40166a6e3500010a4d8f","2020-08-13_12h53.09.896","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f35297fddc87906d93115cb",4,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/t.png","stimuli/search/b.png","stimuli/search/l.png","stimuli/search/b.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/t.png","stimuli/search/b.png","[-0.23833333333333334,0.37678738797056655]","[-0.17833333333333334,0.3535381826990738]","[0.17833333333333334,0.3812080082351998]","[0.23833333333333334,0.3252156818257726]","[0.17833333333333334,-0.39964077221814515]","[0.23833333333333334,-0.38853187013765944]","[-0.23833333333333334,-0.32982539547626955]","[-0.17833333333333334,-0.32690740992198003]",0,NA,NA,11,0,11,0,1,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"younger","search_alone",NA,NA,0
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5caf40166a6e3500010a4d8f","2020-08-13_12h53.09.896","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f35297fddc87906d93115cb",4,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/t.png","stimuli/search/b.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/l.png","stimuli/search/t.png","stimuli/search/t.png","stimuli/search/b.png","[-0.23833333333333334,0.36375067913100456]","[-0.17833333333333334,0.3275468017849506]","[0.17833333333333334,0.403343487501877]","[0.23833333333333334,0.3573724573837356]","[0.17833333333333334,-0.33021553541753346]","[0.23833333333333334,-0.3876509881482822]","[-0.23833333333333334,-0.3267731528391342]","[-0.17833333333333334,-0.36758787939117155]",0,1,0.99921,12,0,12,0,1,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"younger","search_alone",NA,0,1
"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","","5caf40166a6e3500010a4d8f","2020-08-13_12h53.09.896","proactive2","2020.1.2","Win32",60,"5f341be081b9052c55068110","5f35297fddc87906d93115cb",4,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"stimuli/search/b.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/t.png","stimuli/search/t.png","stimuli/search/b.png","stimuli/search/b.png","stimuli/search/r.png","[-0.23833333333333334,0.3362195371006935]","[-0.17833333333333334,0.35664573273907346]","[0.17833333333333334,0.38873531837296776]","[0.23833333333333334,0.3827288833325377]","[0.17833333333333334,-0.37377183373298006]","[0.23833333333333334,-0.32487468533418024]","[-0.23833333333333334,-0.41164933175458807]","[-0.17833333333333334,-0.3505034933945557]",1,NA,NA,13,0,13,0,1,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","","","","","","","","","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"younger","search_alone",NA,NA,0
