"participant","trial_no","group","time","recalled","word","recall_acc","recall_rt","study_pos","test_pos","image","item_type","id","distraction","interval","prev_assoc","ltm_intru","resp_type","tran_dist"
"5eaeaff5553e990009a3d8c0",1,"older",2,"SAKE","SAKE",TRUE,3.84741,3,2,"spoon","new-new",1185,"yes","2 s",NA,NA,"correct",NA
"5eaeaff5553e990009a3d8c0",1,"older",3,"LIFE","RIVER",FALSE,6.332195,2,3,"sun","mis-match",1185,"yes","2 s","STYLE",0,"within",1
"5eaeaff5553e990009a3d8c0",1,"older",4,"PRINCE","PRINCE",TRUE,2.76493,4,4,"perfume","old-new",1185,"yes","2 s","SPEECH",0,"correct",NA
"5eaeaff5553e990009a3d8c0",2,"older",1,"POLICY","POLICY",TRUE,5.66468,4,1,"candle","mis-match",1186,"yes","2 s","ROOF",0,"correct",NA
"5eaeaff5553e990009a3d8c0",2,"older",2,"CASINO","CASINO",TRUE,2.530885,1,2,"motorbike","match",1186,"yes","2 s",NA,NA,"correct",NA
"5eaeaff5553e990009a3d8c0",2,"older",3,"PILLS","MONTH",FALSE,6.348135,3,3,"calendar","new-new",1186,"yes","2 s",NA,NA,"within",1
"5eaeaff5553e990009a3d8c0",2,"older",4,"MONTH","PILLS",FALSE,2.99883,2,4,"sunflower","old-new",1186,"yes","2 s","CLIENT",0,"within",-1
"5eaeaff5553e990009a3d8c0",3,"older",1,"?","TEAR",FALSE,3.814735,3,1,"pear","new-new",1187,"yes","2 s",NA,NA,"omission",NA
"5eaeaff5553e990009a3d8c0",3,"older",2,"?","WOMEN",FALSE,1.748445,2,2,"salt","match",1187,"yes","2 s",NA,NA,"omission",NA
"5eaeaff5553e990009a3d8c0",3,"older",3,"?","THING",FALSE,0.632625,4,3,"crown","old-new",1187,"yes","2 s","KIND",0,"omission",NA
"5eaeaff5553e990009a3d8c0",3,"older",4,"?","AREA",FALSE,0.466865,1,4,"aeroplane","mis-match",1187,"yes","2 s","RIVER",0,"omission",NA
"5eaeaff5553e990009a3d8c0",4,"older",1,"WEAPON","MILLER",FALSE,5.23208,2,1,"cap","old-new",1188,"yes","2 s","GODS",0,"within",1
"5eaeaff5553e990009a3d8c0",4,"older",2,"MILLER","WEAPON",FALSE,2.34859,1,2,"wheel","mis-match",1188,"yes","2 s","HOUSE",0,"within",-1
"5eaeaff5553e990009a3d8c0",4,"older",3,"?","BODY",FALSE,1.783415,4,3,"pencil","new-new",1188,"yes","2 s",NA,NA,"omission",NA
"5eaeaff5553e990009a3d8c0",4,"older",4,"PENNY","PENNY",TRUE,3.31551,3,4,"monkey","match",1188,"yes","2 s",NA,NA,"correct",NA
"5eaeaff5553e990009a3d8c0",5,"older",1,"?","JUNGLE",FALSE,4.89879,4,1,"cherry","new-new",1189,"yes","2 s",NA,NA,"omission",NA
"5eaeaff5553e990009a3d8c0",5,"older",2,"?","DANGER",FALSE,0.33189,2,2,"tray","new-new",1189,"yes","2 s",NA,NA,"omission",NA
"5eaeaff5553e990009a3d8c0",5,"older",3,"?","RECORD",FALSE,0.21623,1,3,"runner","new-new",1189,"yes","2 s",NA,NA,"omission",NA
"5eaeaff5553e990009a3d8c0",5,"older",4,"?","FOOD",FALSE,0.16616,3,4,"watch","new-new",1189,"yes","2 s",NA,NA,"omission",NA
"5eaeaff5553e990009a3d8c0",6,"older",1,"?","SHOTS",FALSE,3.04851,1,1,"backpack","new-new",1190,"yes","2 s",NA,NA,"omission",NA
"5eaeaff5553e990009a3d8c0",6,"older",2,"?","DEATH",FALSE,0.598525,3,2,"gorilla","new-new",1190,"yes","2 s",NA,NA,"omission",NA
"5eaeaff5553e990009a3d8c0",6,"older",3,"?","ARTIST",FALSE,0.46693,4,3,"frame","new-new",1190,"yes","2 s",NA,NA,"omission",NA
"5eaeaff5553e990009a3d8c0",6,"older",4,"?","FEET",FALSE,0.41675,2,4,"kettle","new-new",1190,"yes","2 s",NA,NA,"omission",NA
"5eaeaff5553e990009a3d8c0",7,"older",1,"?","DOZEN",FALSE,1.93185,1,1,"cart","match",1191,"yes","2 s",NA,NA,"omission",NA
"5eaeaff5553e990009a3d8c0",7,"older",2,"?","SYSTEM",FALSE,0.19893,2,2,"basket","mis-match",1191,"yes","2 s","POLICY",0,"omission",NA
"5eaeaff5553e990009a3d8c0",7,"older",3,"?","ADVICE",FALSE,0.150065,4,3,"razor","old-new",1191,"yes","2 s","FRIEND",0,"omission",NA
"5eaeaff5553e990009a3d8c0",7,"older",4,"?","PHOTO",FALSE,0.19867,3,4,"dart","new-new",1191,"yes","2 s",NA,NA,"omission",NA
"5eaeaff5553e990009a3d8c0",8,"older",1,"?","LETTER",FALSE,2.464935,4,1,"coin","new-new",1192,"yes","2 s",NA,NA,"omission",NA
"5eaeaff5553e990009a3d8c0",8,"older",2,"?","IDEAS",FALSE,0.18204,3,2,"mirror","new-new",1192,"yes","2 s",NA,NA,"omission",NA
"5eaeaff5553e990009a3d8c0",8,"older",3,"?","LOTS",FALSE,0.166485,1,3,"stool","new-new",1192,"yes","2 s",NA,NA,"omission",NA
"5eaeaff5553e990009a3d8c0",8,"older",4,"?","VALLEY",FALSE,0.299295,2,4,"bench","new-new",1192,"yes","2 s",NA,NA,"omission",NA
"5eaeaff5553e990009a3d8c0",9,"older",1,"?","AGENT",FALSE,1.6988,1,1,"balcony","new-new",1193,"yes","2 s",NA,NA,"omission",NA
"5eaeaff5553e990009a3d8c0",9,"older",2,"?","CLOCK",FALSE,0.78316,3,2,"helmet","new-new",1193,"yes","2 s",NA,NA,"omission",NA
"5eaeaff5553e990009a3d8c0",9,"older",3,"?","BEAUTY",FALSE,0.68272,4,3,"peg","new-new",1193,"yes","2 s",NA,NA,"omission",NA
"5eaeaff5553e990009a3d8c0",9,"older",4,"CLOCK","HOTEL",FALSE,5.549395,2,4,"pepper","new-new",1193,"yes","2 s",NA,NA,"within",-1
"5eaeaff5553e990009a3d8c0",10,"older",1,"FAMILY","ROOF",FALSE,3.76498,3,1,"suitcase","mis-match",1194,"yes","2 s","NIGHT",0,"within",-1
"5eaeaff5553e990009a3d8c0",10,"older",2,"COPS","ESTATE",FALSE,5.34917,2,2,"diamond","new-new",1194,"yes","2 s",NA,NA,"within",1
"5eaeaff5553e990009a3d8c0",10,"older",3,"FAMILY","FAMILY",TRUE,3.599045,4,3,"dice","match",1194,"yes","2 s",NA,NA,"correct",NA
"5eaeaff5553e990009a3d8c0",10,"older",4,"ROOF","COPS",FALSE,2.631625,1,4,"hanger","old-new",1194,"yes","2 s","LEADER",0,"within",-2
"5eaeaff5553e990009a3d8c0",11,"older",1,"NATION","NATION",TRUE,3.64845,3,1,"planet","new-new",1195,"yes","2 s",NA,NA,"correct",NA
"5eaeaff5553e990009a3d8c0",11,"older",2,"?","YARD",FALSE,0.59871,2,2,"goose","new-new",1195,"yes","2 s",NA,NA,"omission",NA
"5eaeaff5553e990009a3d8c0",11,"older",3,"?","BOYS",FALSE,0.815965,1,3,"daisy","new-new",1195,"yes","2 s",NA,NA,"omission",NA
"5eaeaff5553e990009a3d8c0",11,"older",4,"GLASS","GLASS",TRUE,2.81675,4,4,"tractor","new-new",1195,"yes","2 s",NA,NA,"correct",NA
"5eaeaff5553e990009a3d8c0",12,"older",1,"NIGHT","NIGHT",TRUE,3.249165,2,1,"tyre","mis-match",1196,"yes","2 s","AREA",0,"correct",NA
"5eaeaff5553e990009a3d8c0",12,"older",2,"SERIES","SERIES",TRUE,2.49991,4,2,"rug","match",1196,"yes","2 s",NA,NA,"correct",NA
"5eaeaff5553e990009a3d8c0",12,"older",3,"DEMON","DEMON",TRUE,2.16547,3,3,"pawn","new-new",1196,"yes","2 s",NA,NA,"correct",NA
"5eaeaff5553e990009a3d8c0",12,"older",4,"?","BATH",FALSE,1.000025,1,4,"anchor","old-new",1196,"yes","2 s","YEAR",0,"omission",NA
"5eaeaff5553e990009a3d8c0",13,"older",1,"CANDY","CANDY",TRUE,3.997965,1,1,"taxi","new-new",1197,"yes","2 s",NA,NA,"correct",NA
"5eaeaff5553e990009a3d8c0",13,"older",2,"FLIGHT","DIRT",FALSE,2.49798,3,2,"scissors","new-new",1197,"yes","2 s",NA,NA,"within",-1
"5eaeaff5553e990009a3d8c0",13,"older",3,"?","SALE",FALSE,0.549775,2,3,"megaphone","new-new",1197,"yes","2 s",NA,NA,"omission",NA
"5eaeaff5553e990009a3d8c0",13,"older",4,"?","FLIGHT",FALSE,0.44983,4,4,"bolt","new-new",1197,"yes","2 s",NA,NA,"omission",NA
"5eaeaff5553e990009a3d8c0",14,"older",1,"WRITER","WRITER",TRUE,4.230625,2,1,"cathedral","match",1198,"yes","2 s",NA,NA,"correct",NA
"5eaeaff5553e990009a3d8c0",14,"older",2,"HOUSE","FLESH",FALSE,1.915355,4,2,"shovel","new-new",1198,"yes","2 s",NA,NA,"within",1
"5eaeaff5553e990009a3d8c0",14,"older",3,"FLESH","HOUSE",FALSE,1.832935,3,3,"microphone","mis-match",1198,"yes","2 s","SYSTEM",0,"within",-1
"5eaeaff5553e990009a3d8c0",14,"older",4,"CARS","TOILET",FALSE,2.315335,1,4,"mushroom","old-new",1198,"yes","2 s","CARS",1,"ltm",NA
"5eaeaff5553e990009a3d8c0",15,"older",1,"DUDE","APPLE",FALSE,5.53204,4,1,"windmill","mis-match",1199,"yes","2 s","WEAPON",0,"within",3
"5eaeaff5553e990009a3d8c0",15,"older",2,"HONEY","HONEY",TRUE,2.14868,2,2,"wheelbarrow","new-new",1199,"yes","2 s",NA,NA,"correct",NA
"5eaeaff5553e990009a3d8c0",15,"older",3,"APPLE","DUDE",FALSE,3.46587,1,3,"skateboard","old-new",1199,"yes","2 s","GIRL",0,"within",-3
"5eaeaff5553e990009a3d8c0",15,"older",4,"MOMENT","MOMENT",TRUE,2.31555,3,4,"stamp","match",1199,"yes","2 s",NA,NA,"correct",NA
"5eaeaff5553e990009a3d8c0",16,"older",1,"BELT","STYLE",FALSE,2.91492,4,1,"telephone","mis-match",1200,"yes","2 s","APPLE",0,"within",1
"5eaeaff5553e990009a3d8c0",16,"older",2,"MILE","MILE",TRUE,2.16495,2,2,"map","match",1200,"yes","2 s",NA,NA,"correct",NA
"5eaeaff5553e990009a3d8c0",16,"older",3,"SPIRIT","BELT",FALSE,5.649325,3,3,"boot","old-new",1200,"yes","2 s","PLENTY",0,"within",2
"5eaeaff5553e990009a3d8c0",16,"older",4,"SEQUENCE","SPIRIT",FALSE,4.348455,1,4,"ring","new-new",1200,"yes","2 s",NA,NA,"extra",NA
"5eb44fb0caffba299096cc38",1,"younger",1,"LIFE","LIFE",TRUE,6.198,1,1,"carrot","match",289,"yes","2 s",NA,NA,"correct",NA
"5eb44fb0caffba299096cc38",1,"younger",2,"SAKE","SAKE",TRUE,1.816,3,2,"spoon","new-new",289,"yes","2 s",NA,NA,"correct",NA
"5eb44fb0caffba299096cc38",1,"younger",3,"?","PRINCE",FALSE,10.001,4,3,"perfume","old-new",289,"yes","2 s","SPEECH",0,"omission",NA
"5eb44fb0caffba299096cc38",1,"younger",4,"STYLE","RIVER",FALSE,3.163,2,4,"sun","mis-match",289,"yes","2 s","STYLE",1,"ltm",NA
"5eb44fb0caffba299096cc38",2,"younger",1,"LETTER","LETTER",TRUE,3.364,4,1,"coin","new-new",290,"yes","2 s",NA,NA,"correct",NA
"5eb44fb0caffba299096cc38",2,"younger",2,"VALLEY","VALLEY",TRUE,3.218,2,2,"bench","new-new",290,"yes","2 s",NA,NA,"correct",NA
"5eb44fb0caffba299096cc38",2,"younger",3,"LOTS","LOTS",TRUE,5.801,1,3,"stool","new-new",290,"yes","2 s",NA,NA,"correct",NA
"5eb44fb0caffba299096cc38",2,"younger",4,"IDEAS","IDEAS",TRUE,3.63,3,4,"mirror","new-new",290,"yes","2 s",NA,NA,"correct",NA
"5eb44fb0caffba299096cc38",3,"younger",1,"DEMON","NIGHT",FALSE,5.08,2,1,"tyre","mis-match",291,"yes","2 s","AREA",0,"within",-1
"5eb44fb0caffba299096cc38",3,"younger",2,"SERIES","SERIES",TRUE,2.516,4,2,"rug","match",291,"yes","2 s",NA,NA,"correct",NA
"5eb44fb0caffba299096cc38",3,"younger",3,"BATH","BATH",TRUE,4.219,1,3,"anchor","old-new",291,"yes","2 s","YEAR",0,"correct",NA
"5eb44fb0caffba299096cc38",3,"younger",4,"DEMON","DEMON",TRUE,2.78,3,4,"pawn","new-new",291,"yes","2 s",NA,NA,"correct",NA
"5eb44fb0caffba299096cc38",4,"younger",1,"SHOTS","SHOTS",TRUE,5.496,1,1,"backpack","new-new",292,"yes","2 s",NA,NA,"correct",NA
"5eb44fb0caffba299096cc38",4,"younger",2,"ARTIST","ARTIST",TRUE,3.782,4,2,"frame","new-new",292,"yes","2 s",NA,NA,"correct",NA
"5eb44fb0caffba299096cc38",4,"younger",3,"PASS","FEET",FALSE,2.699,2,3,"kettle","new-new",292,"yes","2 s",NA,NA,"extra",NA
"5eb44fb0caffba299096cc38",4,"younger",4,"DEATH","DEATH",TRUE,2.866,3,4,"gorilla","new-new",292,"yes","2 s",NA,NA,"correct",NA
"5eb44fb0caffba299096cc38",5,"younger",1,"ADVICE","ADVICE",TRUE,2.847,4,1,"razor","old-new",293,"yes","2 s","FRIEND",0,"correct",NA
"5eb44fb0caffba299096cc38",5,"younger",2,"DOZEN","DOZEN",TRUE,2.3,1,2,"cart","match",293,"yes","2 s",NA,NA,"correct",NA
"5eb44fb0caffba299096cc38",5,"younger",3,"SYSTEM","SYSTEM",TRUE,3.616,2,3,"basket","mis-match",293,"yes","2 s","POLICY",0,"correct",NA
"5eb44fb0caffba299096cc38",5,"younger",4,"PASS","PHOTO",FALSE,6.55,3,4,"dart","new-new",293,"yes","2 s",NA,NA,"extra",NA
"5eb44fb0caffba299096cc38",6,"younger",1,"DIRTY","SALE",FALSE,5.312,2,1,"megaphone","new-new",294,"yes","2 s",NA,NA,"extra",NA
"5eb44fb0caffba299096cc38",6,"younger",2,"FLIGHT","FLIGHT",TRUE,2.382,4,2,"bolt","new-new",294,"yes","2 s",NA,NA,"correct",NA
"5eb44fb0caffba299096cc38",6,"younger",3,"DIRTY","DIRT",FALSE,3.1,3,3,"scissors","new-new",294,"yes","2 s",NA,NA,"extra",NA
"5eb44fb0caffba299096cc38",6,"younger",4,"PASS","CANDY",FALSE,2.933,1,4,"taxi","new-new",294,"yes","2 s",NA,NA,"extra",NA
"5eb44fb0caffba299096cc38",7,"younger",1,"STYLISH","STYLE",FALSE,5.345,4,1,"telephone","mis-match",295,"yes","2 s","APPLE",0,"extra",NA
"5eb44fb0caffba299096cc38",7,"younger",2,"?","SPIRIT",FALSE,9.999,1,2,"ring","new-new",295,"yes","2 s",NA,NA,"omission",NA
"5eb44fb0caffba299096cc38",7,"younger",3,"?","BELT",FALSE,10.016,3,3,"boot","old-new",295,"yes","2 s","PLENTY",0,"omission",NA
"5eb44fb0caffba299096cc38",7,"younger",4,"MILE","MILE",TRUE,1.983,2,4,"map","match",295,"yes","2 s",NA,NA,"correct",NA
"5eb44fb0caffba299096cc38",8,"younger",1,"?","FLESH",FALSE,9.999,4,1,"shovel","new-new",296,"yes","2 s",NA,NA,"omission",NA
"5eb44fb0caffba299096cc38",8,"younger",2,"CARS","TOILET",FALSE,2.482,1,2,"mushroom","old-new",296,"yes","2 s","CARS",1,"ltm",NA
"5eb44fb0caffba299096cc38",8,"younger",3,"STYLE","HOUSE",FALSE,2.299,3,3,"microphone","mis-match",296,"yes","2 s","SYSTEM",0,"previous",NA
"5eb44fb0caffba299096cc38",8,"younger",4,"PASS","WRITER",FALSE,1.849,2,4,"cathedral","match",296,"yes","2 s",NA,NA,"extra",NA
"5eb44fb0caffba299096cc38",9,"younger",1,"BOYS","BOYS",TRUE,5.215,1,1,"daisy","new-new",297,"yes","2 s",NA,NA,"correct",NA
"5eb44fb0caffba299096cc38",9,"younger",2,"NATION","NATION",TRUE,2.58,3,2,"planet","new-new",297,"yes","2 s",NA,NA,"correct",NA
"5eb44fb0caffba299096cc38",9,"younger",3,"GLASS","GLASS",TRUE,2.233,4,3,"tractor","new-new",297,"yes","2 s",NA,NA,"correct",NA
"5eb44fb0caffba299096cc38",9,"younger",4,"FILE","YARD",FALSE,3.383,2,4,"goose","new-new",297,"yes","2 s",NA,NA,"extra",NA
"5eb44fb0caffba299096cc38",10,"younger",1,"BEAUTY","CLOCK",FALSE,4.665,3,1,"helmet","new-new",298,"yes","2 s",NA,NA,"within",-1
"5eb44fb0caffba299096cc38",10,"younger",2,"CLOCK","BEAUTY",FALSE,1.533,4,2,"peg","new-new",298,"yes","2 s",NA,NA,"within",1
"5eb44fb0caffba299096cc38",10,"younger",3,"PASS","HOTEL",FALSE,6.081,2,3,"pepper","new-new",298,"yes","2 s",NA,NA,"extra",NA
"5eb44fb0caffba299096cc38",10,"younger",4,"FLIGHT","AGENT",FALSE,7.067,1,4,"balcony","new-new",298,"yes","2 s",NA,NA,"extra",NA
"5eb44fb0caffba299096cc38",11,"younger",1,"FAMILY","ROOF",FALSE,3.73,3,1,"suitcase","mis-match",299,"yes","2 s","NIGHT",0,"within",-1
"5eb44fb0caffba299096cc38",11,"younger",2,"ESTATE","ESTATE",TRUE,2.73,2,2,"diamond","new-new",299,"yes","2 s",NA,NA,"correct",NA
"5eb44fb0caffba299096cc38",11,"younger",3,"PASS","FAMILY",FALSE,3.868,4,3,"dice","match",299,"yes","2 s",NA,NA,"extra",NA
"5eb44fb0caffba299096cc38",11,"younger",4,"PASS","COPS",FALSE,1.7,1,4,"hanger","old-new",299,"yes","2 s","LEADER",0,"extra",NA
"5eb44fb0caffba299096cc38",12,"younger",1,"PENNY","PENNY",TRUE,3.411,3,1,"monkey","match",300,"yes","2 s",NA,NA,"correct",NA
"5eb44fb0caffba299096cc38",12,"younger",2,"PASS","BODY",FALSE,3.599,4,2,"pencil","new-new",300,"yes","2 s",NA,NA,"extra",NA
"5eb44fb0caffba299096cc38",12,"younger",3,"MILLER","MILLER",TRUE,3.8,2,3,"cap","old-new",300,"yes","2 s","GODS",0,"correct",NA
"5eb44fb0caffba299096cc38",12,"younger",4,"WEAPON","WEAPON",TRUE,5.583,1,4,"wheel","mis-match",300,"yes","2 s","HOUSE",0,"correct",NA
"5eb44fb0caffba299096cc38",13,"younger",1,"POLICY","PILLS",FALSE,4.199,2,1,"sunflower","old-new",301,"yes","2 s","CLIENT",0,"within",-2
"5eb44fb0caffba299096cc38",13,"younger",2,"PASS","POLICY",FALSE,1.247,4,2,"candle","mis-match",301,"yes","2 s","ROOF",0,"extra",NA
"5eb44fb0caffba299096cc38",13,"younger",3,"PASS","CASINO",FALSE,1.732,1,3,"motorbike","match",301,"yes","2 s",NA,NA,"extra",NA
"5eb44fb0caffba299096cc38",13,"younger",4,"PASS","MONTH",FALSE,2.099,3,4,"calendar","new-new",301,"yes","2 s",NA,NA,"extra",NA
"5eb44fb0caffba299096cc38",14,"younger",1,"HONEY","HONEY",TRUE,3.866,2,1,"wheelbarrow","new-new",302,"yes","2 s",NA,NA,"correct",NA
"5eb44fb0caffba299096cc38",14,"younger",2,"WEAPON","APPLE",FALSE,7.617,4,2,"windmill","mis-match",302,"yes","2 s","WEAPON",1,"ltm",NA
"5eb44fb0caffba299096cc38",14,"younger",3,"MOMENT","MOMENT",TRUE,2.463,3,3,"stamp","match",302,"yes","2 s",NA,NA,"correct",NA
"5eb44fb0caffba299096cc38",14,"younger",4,"PASS","DUDE",FALSE,3.949,1,4,"skateboard","old-new",302,"yes","2 s","GIRL",0,"extra",NA
"5eb44fb0caffba299096cc38",15,"younger",1,"TEAR","TEAR",TRUE,4.598,3,1,"pear","new-new",303,"yes","2 s",NA,NA,"correct",NA
"5eb44fb0caffba299096cc38",15,"younger",2,"MILE","AREA",FALSE,5.367,1,2,"aeroplane","mis-match",303,"yes","2 s","RIVER",0,"ltm",NA
"5eb44fb0caffba299096cc38",15,"younger",3,"WOMEN","WOMEN",TRUE,2.68,2,3,"salt","match",303,"yes","2 s",NA,NA,"correct",NA
"5eb44fb0caffba299096cc38",15,"younger",4,"THINGS","THING",FALSE,4.25,4,4,"crown","old-new",303,"yes","2 s","KIND",0,"extra",NA
"5eb44fb0caffba299096cc38",16,"younger",1,"DANGER","DANGER",TRUE,4.032,2,1,"tray","new-new",304,"yes","2 s",NA,NA,"correct",NA
"5eb44fb0caffba299096cc38",16,"younger",2,"RECORD","RECORD",TRUE,3.266,1,2,"runner","new-new",304,"yes","2 s",NA,NA,"correct",NA
"5eb44fb0caffba299096cc38",16,"younger",3,"JUNGLE","JUNGLE",TRUE,3.033,4,3,"cherry","new-new",304,"yes","2 s",NA,NA,"correct",NA
"5eb44fb0caffba299096cc38",16,"younger",4,"FOOD","FOOD",TRUE,2.545,3,4,"watch","new-new",304,"yes","2 s",NA,NA,"correct",NA
"5eb45f0df625d52a7ebdf0ea",1,"younger",1,"DEATH","DEATH",TRUE,3.294355,3,1,"suitcase","new-new",305,"yes","2 s",NA,NA,"correct",NA
"5eb45f0df625d52a7ebdf0ea",1,"younger",2,"ROOF","ROOF",TRUE,1.51326,1,2,"planet","new-new",305,"yes","2 s",NA,NA,"correct",NA
"5eb45f0df625d52a7ebdf0ea",1,"younger",3,"NIGHT","NIGHT",TRUE,1.94757,4,3,"cap","new-new",305,"yes","2 s",NA,NA,"correct",NA
"5eb45f0df625d52a7ebdf0ea",1,"younger",4,"WRITER","WRITER",TRUE,1.93045,2,4,"watch","new-new",305,"yes","2 s",NA,NA,"correct",NA
"5eb45f0df625d52a7ebdf0ea",2,"younger",1,"STYLE","STYLE",TRUE,3.29472,3,1,"pawn","new-new",306,"yes","2 s",NA,NA,"correct",NA
"5eb45f0df625d52a7ebdf0ea",2,"younger",2,"IDEAS","IDEAS",TRUE,1.945995,4,2,"candle","new-new",306,"yes","2 s",NA,NA,"correct",NA
"5eb45f0df625d52a7ebdf0ea",2,"younger",3,"FLESH","FLESH",TRUE,1.9145,1,3,"balcony","new-new",306,"yes","2 s",NA,NA,"correct",NA
"5eb45f0df625d52a7ebdf0ea",2,"younger",4,"SERIES","SERIES",TRUE,2.59645,2,4,"coin","new-new",306,"yes","2 s",NA,NA,"correct",NA
"5eb45f0df625d52a7ebdf0ea",3,"younger",1,"YARD","YARD",TRUE,1.72831,4,1,"mushroom","new-new",307,"yes","2 s",NA,NA,"correct",NA
"5eb45f0df625d52a7ebdf0ea",3,"younger",2,"KIND","KIND",TRUE,1.68205,3,2,"perfume","old-new",307,"yes","2 s","GODS",0,"correct",NA
"5eb45f0df625d52a7ebdf0ea",3,"younger",3,"PLENTY","PLENTY",TRUE,1.3812,2,3,"diamond","mis-match",307,"yes","2 s","THING",0,"correct",NA
"5eb45f0df625d52a7ebdf0ea",3,"younger",4,"CLOCK","CLOCK",TRUE,1.39863,1,4,"bolt","match",307,"yes","2 s",NA,NA,"correct",NA
"5eb45f0df625d52a7ebdf0ea",4,"younger",1,"DANGER","DANGER",TRUE,3.34503,3,1,"skateboard","new-new",308,"yes","2 s",NA,NA,"correct",NA
"5eb45f0df625d52a7ebdf0ea",4,"younger",2,"POLICY","POLICY",TRUE,5.37626,2,2,"frame","new-new",308,"yes","2 s",NA,NA,"correct",NA
"5eb45f0df625d52a7ebdf0ea",4,"younger",3,"NATION","NATION",TRUE,2.87851,1,3,"pepper","new-new",308,"yes","2 s",NA,NA,"correct",NA
"5eb45f0df625d52a7ebdf0ea",4,"younger",4,"RECORD","RECORD",TRUE,1.99645,4,4,"sun","new-new",308,"yes","2 s",NA,NA,"correct",NA
"5eb45f0df625d52a7ebdf0ea",5,"younger",1,"FLIGHT","FLIGHT",TRUE,3.477175,1,1,"tyre","match",309,"yes","2 s",NA,NA,"correct",NA
"5eb45f0df625d52a7ebdf0ea",5,"younger",2,"CANDY","CANDY",TRUE,1.563475,3,2,"cart","new-new",309,"yes","2 s",NA,NA,"correct",NA
"5eb45f0df625d52a7ebdf0ea",5,"younger",3,"ARTIST","ARTIST",TRUE,4.57787,4,3,"gorilla","old-new",309,"yes","2 s","HONEY",0,"correct",NA
"5eb45f0df625d52a7ebdf0ea",5,"younger",4,"YEAR","YEAR",TRUE,1.59645,2,4,"telephone","mis-match",309,"yes","2 s","BATH",0,"correct",NA
"5eb45f0df625d52a7ebdf0ea",6,"younger",1,"SALE","SALE",TRUE,1.747205,1,1,"kettle","new-new",310,"yes","2 s",NA,NA,"correct",NA
"5eb45f0df625d52a7ebdf0ea",6,"younger",2,"ESTATE","ESTATE",TRUE,2.9796,3,2,"dart","new-new",310,"yes","2 s",NA,NA,"correct",NA
"5eb45f0df625d52a7ebdf0ea",6,"younger",3,"SYSTEM","SYSTEM",TRUE,1.945815,2,3,"peg","new-new",310,"yes","2 s",NA,NA,"correct",NA
"5eb45f0df625d52a7ebdf0ea",6,"younger",4,"HOUSE","HOUSE",TRUE,1.064865,4,4,"goose","new-new",310,"yes","2 s",NA,NA,"correct",NA
"5eb45f0df625d52a7ebdf0ea",7,"younger",1,"BATH","BATH",TRUE,5.94249,3,1,"daisy","mis-match",311,"yes","2 s","RIVER",0,"correct",NA
"5eb45f0df625d52a7ebdf0ea",7,"younger",2,"FEET","FEET",TRUE,1.896075,4,2,"crown","old-new",311,"yes","2 s","PILLS",0,"correct",NA
"5eb45f0df625d52a7ebdf0ea",7,"younger",3,"DEMON","DEMON",TRUE,2.54681,2,3,"salt","new-new",311,"yes","2 s",NA,NA,"correct",NA
"5eb45f0df625d52a7ebdf0ea",7,"younger",4,"GLASS","GLASS",TRUE,1.71431,1,4,"rug","match",311,"yes","2 s",NA,NA,"correct",NA
"5eb45f0df625d52a7ebdf0ea",8,"younger",1,"MILE","MILE",TRUE,1.829555,4,1,"dice","new-new",312,"yes","2 s",NA,NA,"correct",NA
"5eb45f0df625d52a7ebdf0ea",8,"younger",2,"BOYS","BOYS",TRUE,1.58042,2,2,"monkey","new-new",312,"yes","2 s",NA,NA,"correct",NA
"5eb45f0df625d52a7ebdf0ea",8,"younger",3,"CARS","CARS",TRUE,2.24639,1,3,"motorbike","new-new",312,"yes","2 s",NA,NA,"correct",NA
"5eb45f0df625d52a7ebdf0ea",8,"younger",4,"SPIRIT","SPIRIT",TRUE,2.42906,3,4,"tractor","new-new",312,"yes","2 s",NA,NA,"correct",NA
"5eb45f0df625d52a7ebdf0ea",9,"younger",1,"GIRL","GIRL",TRUE,2.04563,3,1,"tray","match",313,"yes","2 s",NA,NA,"correct",NA
"5eb45f0df625d52a7ebdf0ea",9,"younger",2,"PRINCE","PRINCE",TRUE,2.181515,2,2,"windmill","new-new",313,"yes","2 s",NA,NA,"correct",NA
"5eb45f0df625d52a7ebdf0ea",9,"younger",3,"BODY","BODY",TRUE,2.148395,4,3,"cherry","old-new",313,"yes","2 s","MONTH",0,"correct",NA
"5eb45f0df625d52a7ebdf0ea",9,"younger",4,"WOMEN","WOMEN",TRUE,7.05875,1,4,"wheel","mis-match",313,"yes","2 s","YEAR",0,"correct",NA
"5eb45f0df625d52a7ebdf0ea",10,"younger",1,"AREA","AREA",TRUE,1.596485,1,1,"bench","old-new",314,"yes","2 s","DUDE",0,"correct",NA
"5eb45f0df625d52a7ebdf0ea",10,"younger",2,"PENNY","PENNY",TRUE,2.147215,4,2,"shovel","match",314,"yes","2 s",NA,NA,"correct",NA
"5eb45f0df625d52a7ebdf0ea",10,"younger",3,"WEAPON","WEAPON",TRUE,2.06339,3,3,"boot","new-new",314,"yes","2 s",NA,NA,"correct",NA
"5eb45f0df625d52a7ebdf0ea",10,"younger",4,"?","RIVER",FALSE,3.711115,2,4,"backpack","mis-match",314,"yes","2 s","CLIENT",0,"omission",NA
