consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv,key_resp_13.keys,key_resp_13.rt,learn_blocks_loop.thisRepN,learn_blocks_loop.thisTrialN,learn_blocks_loop.thisN,learn_blocks_loop.thisIndex,learn_blocks_loop.ran,final_learn_test.thisRepN,final_learn_test.thisTrialN,final_learn_test.thisN,final_learn_test.thisIndex,final_learn_test.ran,prac_wm_test_loop.thisRepN,prac_wm_test_loop.thisTrialN,prac_wm_test_loop.thisN,prac_wm_test_loop.thisIndex,prac_wm_test_loop.ran,wm_recalled1,wm_recall_rt1,wm_probed1,wm_recall_acc1,wm_recalled2,wm_recall_rt2,wm_probed2,wm_recall_acc2,wm_recalled3,wm_recall_rt3,wm_probed3,wm_recall_acc3,wm_recalled4,wm_recall_rt4,wm_probed4,wm_recall_acc4,prac_wm_trial_loop.thisRepN,prac_wm_trial_loop.thisTrialN,prac_wm_trial_loop.thisN,prac_wm_trial_loop.thisIndex,prac_wm_trial_loop.ran,word1,image1,file1,item_type1,word2,image2,file2,item_type2,word4,image4,file4,item_type4,word3,image3,file3,item_type3,wm_test_loop.thisRepN,wm_test_loop.thisTrialN,wm_test_loop.thisN,wm_test_loop.thisIndex,wm_test_loop.ran,wm_trial_loop.thisRepN,wm_trial_loop.thisTrialN,wm_trial_loop.thisN,wm_trial_loop.thisIndex,wm_trial_loop.ran
,,,,,,,,,,stimuli/images/PICTURE_380.png,PHOTO,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,gorilla,,,,,,0,32,32,52,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_215.png,PLENTY,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,boot,,,,,,0,33,33,37,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_311.png,FRIEND,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,razor,,,,,,0,34,34,34,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_160.png,FEET,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,wheelbarrow,,,,,,0,35,35,58,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_708.png,PENNY,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,monkey,,,,,,0,36,36,31,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_32.png,JUNGLE,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,crown,,,,,,0,37,37,45,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_491.png,ROOF,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,rug,,,,,,0,38,38,24,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_203.png,ARTIST,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,cap,,,,,,0,39,39,26,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_708.png,CLIENT,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,monkey,,,,,,0,40,40,5,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_314.png,SAKE,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,perfume,,,,,,0,41,41,7,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_208.png,THING,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,microphone,,,,,,0,42,42,47,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_208.png,LOTS,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,microphone,,,,,,0,43,43,10,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_85.png,THING,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,diamond,,,,,,0,44,44,15,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_95.png,STYLE,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,suitcase,,,,,,0,45,45,25,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_314.png,GODS,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,perfume,,,,,,0,46,46,11,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_449.png,THING,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,bench,,,,,,0,47,47,59,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_692.png,MONTH,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,cherry,,,,,,0,48,48,16,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_470.png,CASINO,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,motorbike,,,,,,0,49,49,36,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_308.png,KIND,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,dice,,,,,,0,50,50,54,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_339.png,PLENTY,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,backpack,,,,,,0,51,51,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_453.png,DUDE,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,scissors,,,,,,0,52,52,27,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_504.png,BODY,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,wheel,,,,,,0,53,53,8,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_467.png,DEMON,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,peg,,,,,,0,54,54,23,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_233.png,WOMEN,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,salt,,,,,,0,55,55,38,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_177.png,CARS,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,mushroom,,,,,,0,56,56,35,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_147.png,MOMENT,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,hanger,,,,,,0,57,57,51,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,stimuli/images/PICTURE_308.png,ESTATE,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,dice,,,,,,0,58,58,46,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,WOMEN,6.20959,1,,,,,,stimuli/images/PICTURE_233.png,WOMEN,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,salt,,,,,,,,,,,4,0,0,0,0,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00168,0,,,,,,stimuli/images/PICTURE_160.png,LEADER,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,wheelbarrow,,,,,,,,,,,1,0,0,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001295,0,,,,,,stimuli/images/PICTURE_327.png,BEAUTY,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,helmet,,,,,,,,,,,5,0,0,2,2,48,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00094,0,,,,,,stimuli/images/PICTURE_654.png,VALLEY,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,pencil,,,,,,,,,,,1,0,0,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.000915,0,,,,,,stimuli/images/PICTURE_491.png,WRITER,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,rug,,,,,,,,,,,6,0,0,4,4,57,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00253,0,,,,,,stimuli/images/PICTURE_314.png,GODS,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,perfume,,,,,,,,,,,2,0,0,5,5,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00126,0,,,,,,stimuli/images/PICTURE_311.png,BEAUTY,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,razor,,,,,,,,,,,2,0,0,6,6,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00102,0,,,,,,stimuli/images/PICTURE_487.png,FLIGHT,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,basket,,,,,,,,,,,1,0,0,7,7,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.0007,0,,,,,,stimuli/images/PICTURE_308.png,KIND,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,dice,,,,,,,,,,,6,0,0,8,8,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,WEAPON,10.00728,1,,,,,,stimuli/images/PICTURE_675.png,WEAPON,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,windmill,,,,,,,,,,,4,0,0,9,9,32,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PENNY,10.013615,1,,,,,,stimuli/images/PICTURE_708.png,PENNY,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,monkey,,,,,,,,,,,4,0,0,10,10,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00097,0,,,,,,stimuli/images/PICTURE_467.png,DEMON,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,peg,,,,,,,,,,,3,0,0,11,11,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001215,0,,,,,,stimuli/images/PICTURE_208.png,LOTS,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,microphone,,,,,,,,,,,2,0,0,12,12,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.000705,0,,,,,,stimuli/images/PICTURE_469.png,LETTER,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,stool,,,,,,,,,,,5,0,0,13,13,42,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.002445,0,,,,,,stimuli/images/PICTURE_208.png,MONTH,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,microphone,,,,,,,,,,,6,0,0,14,14,53,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001075,0,,,,,,stimuli/images/PICTURE_509.png,PHOTO,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,telephone,,,,,,,,,,,3,0,0,15,15,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,STYLE,10.00216,1,,,,,,stimuli/images/PICTURE_488.png,STYLE,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,sun,,,,,,,,,,,4,0,0,16,16,33,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001625,0,,,,,,stimuli/images/PICTURE_95.png,STYLE,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,suitcase,,,,,,,,,,,3,0,0,17,17,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001385,0,,,,,,stimuli/images/PICTURE_667.png,BATH,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,daisy,,,,,,,,,,,1,0,0,18,18,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MILE,6.754795,1,,,,,,stimuli/images/PICTURE_677.png,MILE,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,map,,,,,,,,,,,4,0,0,19,19,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00124,0,,,,,,stimuli/images/PICTURE_380.png,DEATH,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,gorilla,,,,,,,,,,,5,0,0,20,20,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00311,0,,,,,,stimuli/images/PICTURE_356.png,DANGER,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,pawn,,,,,,,,,,,6,0,0,21,21,55,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.000945,0,,,,,,stimuli/images/PICTURE_32.png,JUNGLE,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,crown,,,,,,,,,,,5,0,0,22,22,45,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.0009,0,,,,,,stimuli/images/PICTURE_692.png,MONTH,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,cherry,,,,,,,,,,,2,0,0,23,23,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CASINO,9.502385,1,,,,,,stimuli/images/PICTURE_470.png,CASINO,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,motorbike,,,,,,,,,,,4,0,0,24,24,36,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001175,0,,,,,,stimuli/images/PICTURE_123.png,ADVICE,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,dart,,,,,,,,,,,5,0,0,25,25,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001805,0,,,,,,stimuli/images/PICTURE_147.png,MOMENT,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,hanger,,,,,,,,,,,6,0,0,26,26,51,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00069,0,,,,,,stimuli/images/PICTURE_255.png,AREA,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,shovel,,,,,,,,,,,3,0,0,27,27,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.000645,0,,,,,,stimuli/images/PICTURE_453.png,PLENTY,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,scissors,,,,,,,,,,,6,0,0,28,28,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00119,0,,,,,,stimuli/images/PICTURE_380.png,PHOTO,5ef767e022eb1d49042c4410,2020-06-30_19h51.20.886,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb87255769c70f1c5f8a1e,4,,,,,,gorilla,,,,,,,,,,,6,0,0,29,29,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
