consent_key.keys,consent_key.rt,recalled,recalled_rt,recall_acc,example_recall.thisRepN,example_recall.thisTrialN,example_recall.thisN,example_recall.thisIndex,example_recall.ran,file,word,participant,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,SESSION_ID,list,prac_learn_study_loop.thisRepN,prac_learn_study_loop.thisTrialN,prac_learn_study_loop.thisN,prac_learn_study_loop.thisIndex,prac_learn_study_loop.ran,image,prac_learn_test_loop.thisRepN,prac_learn_test_loop.thisTrialN,prac_learn_test_loop.thisN,prac_learn_test_loop.thisIndex,prac_learn_test_loop.ran,learn_study_loop.thisRepN,learn_study_loop.thisTrialN,learn_study_loop.thisN,learn_study_loop.thisIndex,learn_study_loop.ran,list_no,block_no,learn_test_loop.thisRepN,learn_test_loop.thisTrialN,learn_test_loop.thisN,learn_test_loop.thisIndex,learn_test_loop.ran,learn_blocks.thisRepN,learn_blocks.thisTrialN,learn_blocks.thisN,learn_blocks.thisIndex,learn_blocks.ran,block_csv,key_resp_13.keys,key_resp_13.rt,learn_blocks_loop.thisRepN,learn_blocks_loop.thisTrialN,learn_blocks_loop.thisN,learn_blocks_loop.thisIndex,learn_blocks_loop.ran,final_learn_test.thisRepN,final_learn_test.thisTrialN,final_learn_test.thisN,final_learn_test.thisIndex,final_learn_test.ran,prac_wm_test_loop.thisRepN,prac_wm_test_loop.thisTrialN,prac_wm_test_loop.thisN,prac_wm_test_loop.thisIndex,prac_wm_test_loop.ran,wm_recalled1,wm_recall_rt1,wm_probed1,wm_recall_acc1,wm_recalled2,wm_recall_rt2,wm_probed2,wm_recall_acc2,wm_recalled3,wm_recall_rt3,wm_probed3,wm_recall_acc3,wm_recalled4,wm_recall_rt4,wm_probed4,wm_recall_acc4,prac_wm_trial_loop.thisRepN,prac_wm_trial_loop.thisTrialN,prac_wm_trial_loop.thisN,prac_wm_trial_loop.thisIndex,prac_wm_trial_loop.ran,word1,image1,file1,item_type1,word2,image2,file2,item_type2,word4,image4,file4,item_type4,word3,image3,file3,item_type3,wm_test_loop.thisRepN,wm_test_loop.thisTrialN,wm_test_loop.thisN,wm_test_loop.thisIndex,wm_test_loop.ran,wm_trial_loop.thisRepN,wm_trial_loop.thisTrialN,wm_trial_loop.thisN,wm_trial_loop.thisIndex,wm_trial_loop.ran
,,SALE,1.041915,1,,,,,,stimuli/images/PICTURE_675.png,SALE,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,windmill,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,0,159,159,141,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00078,0,,,,,,stimuli/images/PICTURE_203.png,GODS,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,cap,,,,,,,,,,,4,1,,,,,,,,,,,,,,,,,,,0,160,160,90,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,JUNGLE,3.147935,1,,,,,,stimuli/images/PICTURE_32.png,JUNGLE,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,crown,,,,,,,,,,,5,0,,,,,,,,,,,,,,,,,,,0,161,161,133,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00073,0,,,,,,stimuli/images/PICTURE_677.png,MILE,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,map,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,0,162,162,91,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.001,0,,,,,,stimuli/images/PICTURE_95.png,NIGHT,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,suitcase,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,0,163,163,111,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00059,0,,,,,,stimuli/images/PICTURE_314.png,SAKE,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,perfume,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,0,164,164,26,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00054,0,,,,,,stimuli/images/PICTURE_453.png,PLENTY,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,scissors,,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,,,0,165,165,175,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.000505,0,,,,,,stimuli/images/PICTURE_677.png,PHOTO,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,map,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,0,166,166,47,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.000545,0,,,,,,stimuli/images/PICTURE_311.png,FRIEND,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,razor,,,,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,0,167,167,99,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.000545,0,,,,,,stimuli/images/PICTURE_42.png,BOYS,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,pear,,,,,,,,,,,6,1,,,,,,,,,,,,,,,,,,,0,168,168,162,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00055,0,,,,,,stimuli/images/PICTURE_147.png,MOMENT,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,hanger,,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,,,0,169,169,156,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.000615,0,,,,,,stimuli/images/PICTURE_449.png,THING,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,bench,,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,,,0,170,170,179,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.000505,0,,,,,,stimuli/images/PICTURE_108.png,FLIGHT,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,calendar,,,,,,,,,,,6,1,,,,,,,,,,,,,,,,,,,0,171,171,171,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.000995,0,,,,,,stimuli/images/PICTURE_57.png,CASINO,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,stamp,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,0,172,172,41,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00052,0,,,,,,stimuli/images/PICTURE_564.png,BATH,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,spoon,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,0,173,173,81,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.000485,0,,,,,,stimuli/images/PICTURE_57.png,MOMENT,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,stamp,,,,,,,,,,,4,1,,,,,,,,,,,,,,,,,,,0,174,174,115,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.000645,0,,,,,,stimuli/images/PICTURE_2.png,FLIGHT,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,tyre,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,0,175,175,49,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.000945,0,,,,,,stimuli/images/PICTURE_356.png,DANGER,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,pawn,,,,,,,,,,,6,0,,,,,,,,,,,,,,,,,,,0,176,176,173,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,YEAR,7.772755,0,,,,,,stimuli/images/PICTURE_233.png,LOTS,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,salt,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,0,177,177,124,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.000725,0,,,,,,stimuli/images/PICTURE_667.png,BATH,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,daisy,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,0,178,178,18,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,?,0.00057,0,,,,,,stimuli/images/PICTURE_504.png,YEAR,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,wheel,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,0,179,179,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PIZZA,2.79788,3,TRUE,HEARTS,3.599225,0,TRUE,TOWN,1.76553,2,TRUE,BOOTH,1.099665,1,TRUE,0,0,0,2,1,HEARTS,broom,stimuli/images/PICTURE_590.png,prac,BOOTH,lightbulb,stimuli/images/PICTURE_244.png,prac,PIZZA,box,stimuli/images/PICTURE_508.png,prac,TOWN,button,stimuli/images/PICTURE_64.png,prac,,,,,,,,,,
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PUNK,2.430565,3,TRUE,BREATH,1.666195,2,TRUE,BLOOD,2.549355,1,TRUE,SISTER,0.9161,0,TRUE,0,1,1,1,1,SISTER,shield,stimuli/images/PICTURE_501.png,prac,BLOOD,sledge,stimuli/images/PICTURE_625.png,prac,PUNK,kite,stimuli/images/PICTURE_720.png,prac,BREATH,chalk,stimuli/images/PICTURE_622.png,prac,,,,,,,,,,
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WIRD,2.09795,2,FALSE,FATE,2.00006,3,TRUE,EARS,2.31636,1,TRUE,DESK,1.365955,0,TRUE,0,2,2,0,1,DESK,truck,stimuli/images/PICTURE_535.png,prac,EARS,briefcase,stimuli/images/PICTURE_615.png,prac,FATE,dragon,stimuli/images/PICTURE_111.png,prac,WORD,lettuce,stimuli/images/PICTURE_592.png,prac,,,,,,,,,,
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.000815,2,FALSE,?,0.001155,0,FALSE,?,0.00106,3,FALSE,?,0.00089,1,FALSE,,,,,,CLIENT,peg,stimuli/images/PICTURE_467.png,old-new,CANDY,stamp,stimuli/images/PICTURE_57.png,match,RECORD,dart,stimuli/images/PICTURE_123.png,mis-match,CARS,motorbike,stimuli/images/PICTURE_470.png,new-new,,,,,,0,0,0,86,1
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.00105,1,FALSE,?,0.00113,3,FALSE,?,0.001035,0,FALSE,?,0.000875,2,FALSE,,,,,,FAMILY,candle,stimuli/images/PICTURE_68.png,mis-match,MILLER,suitcase,stimuli/images/PICTURE_95.png,match,GIRL,mirror,stimuli/images/PICTURE_340.png,old-new,SPEECH,backpack,stimuli/images/PICTURE_339.png,new-new,,,,,,0,1,1,83,1
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.00095,2,FALSE,?,0.001655,1,FALSE,?,0.00124,0,FALSE,?,0.000995,3,FALSE,,,,,,FOOD,telephone,stimuli/images/PICTURE_509.png,new-new,GODS,sun,stimuli/images/PICTURE_488.png,new-new,DEATH,pencil,stimuli/images/PICTURE_654.png,new-new,FRIEND,cart,stimuli/images/PICTURE_248.png,new-new,,,,,,0,2,2,91,1
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.0008,2,FALSE,?,0.001145,3,FALSE,?,0.00101,1,FALSE,?,0.000965,0,FALSE,,,,,,HOTEL,megaphone,stimuli/images/PICTURE_655.png,new-new,GODS,windmill,stimuli/images/PICTURE_675.png,new-new,PHOTO,spoon,stimuli/images/PICTURE_564.png,new-new,CLOCK,sunflower,stimuli/images/PICTURE_141.png,new-new,,,,,,0,3,3,11,1
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,?,0.000815,3,FALSE,?,0.001085,2,FALSE,?,0.000955,1,FALSE,?,0.00119,0,FALSE,,,,,,DIRT,sun,stimuli/images/PICTURE_488.png,new-new,LETTER,microphone,stimuli/images/PICTURE_208.png,new-new,DEATH,pawn,stimuli/images/PICTURE_356.png,new-new,ADVICE,dice,stimuli/images/PICTURE_308.png,new-new,,,,,,0,4,4,10,1
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,
,,,,,,,,,,,,5ed2bf022955ea23fb3c964c,2020-06-30_14h40.52.376,proactive,2020.1.2,Win32,60,5efb791ed4cb570da489e737,5efb8712acf56b109b772ba4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,,,,,
